"__mclCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OP_A","OP_B","OP_check","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
,"0.0","0.0","0.0","0.0","0","0","true","BMP4","0.0","0","0","0","0","0","0","Infinity","false","0","BMP4","0","0.0"
"8","4.411764705882353","0.0","0.22666666666666666","1.0","2","5","false","GCGR","4.5","0","2","0","0","0","0","0.8781512605042016","false","0","GCGR","0","0.9"
"10","1.8333333333333333","0.008237547892720305","0.5454545454545455","0.5","5","2","false","DSPP","12.0","0","5","0",,"0","0","0.971264367816092","false","0","DSPP","16","0.4"
"24","1.8181818181818181","0.0","0.55","1.0","2","2","false","TAC3","7.5","0","2","0","0","0","0","0.9256198347107438","false","0","TAC3","0","0.6818181818181818"
"6","2.074074074074074","0.0","0.48214285714285715","0.0","1","3","false","TSSK6","49.0","0","1","0",,"0","0","0.9780801209372637","false","0","TSSK6","0","0.0"
"5","1.9090909090909092","3.8720538720538717E-4","0.5238095238095238","0.8","5","2","false","CARF","24.6","0","5",,"0","0","0","0.9831649831649832","false","0","CARF","6","0.44727272727272727"
"11","2.0","6.130268199233716E-4","0.5","0.8","5","4","false","NEDD1","16.0","0","5","0","0","0","0","0.9615384615384616","false","0","NEDD1","4","0.6153846153846154"
"6","1.8703703703703705","0.004782239268612433","0.5346534653465346","0.35714285714285715","8","3","false","TFAP2A","14.75","0","8","0","0","0","0","0.9822373393801964","false","0","TFAP2A","58","0.2783018867924528"
"1","3.3241379310344827","0.04092945633244441","0.3008298755186722","0.24358974358974358","13","5","false","SLC48A1","6.384615384615385","0","13","0","0","0","0","0.9677203065134099","false","0","SLC48A1","5748","0.20595533498759305"
"20","1.9285714285714286","0.0","0.5185185185185185","1.0","2","3","false","ACOX3","11.5","0","2","0",,"0","0","0.9285714285714286","false","0","ACOX3","0","0.8846153846153846"
"4","2.1052631578947367","0.0","0.47500000000000003","0.0","1","4","false","PTGER1","51.0","0","1",,"0","0","0","0.978328173374613","false","0","PTGER1","0","0.0"
"11","2.1","0.0","0.47619047619047616","1.0","2","4","false","TRIT1","19.5","0","2","0","0","0","0","0.9576923076923076","false","0","TRIT1","0","0.75"
"6","1.5","0.0837847904157583","0.6666666666666666","0.1931216931216931","28","3","false","FILIP1","9.928571428571429","0","28","0","0","0","0","0.9897959183673469","false","0","FILIP1","786","0.18733153638814015"
"3","2.3846153846153846","1.4245014245014244E-4","0.41935483870967744","0.6666666666666666","4","5","false","DAW1","29.25","0","4","0","0","0","0","0.979933110367893","false","0","DAW1","4","0.41785714285714287"
"16","1.2777777777777777","0.07736539060068473","0.782608695652174","0.41025641025641024","13","2","false","ZNF638","8.23076923076923","0","13","0","0","0","0","0.9845679012345678","false","0","ZNF638","92","0.45726495726495725"
"9","1.96875","0.0","0.5079365079365079","1.0","2","3","false","CUX1","18.5","0","2","0","0","0","0","0.96875","false","0","CUX1","0","0.5967741935483871"
"12","2.142857142857143","0.0","0.4666666666666667","0.0","1","3","false","CCDC71","23.0","0","1","0",,"0","0","0.9503105590062112","false","0","CCDC71","0","0.0"
"1","3.7448275862068967","1.0727485583807424E-4","0.26703499079189685","0.6666666666666666","3","6","false","ARHGAP11B","24.0","0","3","0","0","0","0","0.9618773946360153","false","0","ARHGAP11B","22","0.6153846153846154"
"5","1.9636363636363636","0.0","0.5092592592592593","1.0","3","3","false","PDGFD","34.666666666666664","0","3","0","0","0","0","0.9821548821548822","false","0","PDGFD","0","0.6419753086419753"
"15","1.75","0.005701754385964912","0.5714285714285714","0.6666666666666666","6","3","false","ZNF358","10.666666666666666","0","6","0","0","0","0","0.9605263157894737","false","0","ZNF358","10","0.5614035087719298"
"4","1.9824561403508771","0.0","0.504424778761062","1.0","3","3","false","RSBN1","27.0","0","3","0","0","0","0","0.9807361541107671","false","0","RSBN1","0","0.4909090909090909"
"13","1.6923076923076923","0.003569097569097569","0.5909090909090909","0.75","8","2","false","NXPH1","14.75","0","8","0","0","0","0","0.9733727810650887","false","0","NXPH1","14","0.5673076923076923"
"2","2.1808510638297873","0.009614651344232667","0.4585365853658536","0.3333333333333333","3","4","false","FAM83H","27.0","0","3","0","0","0","0","0.9840425531914893","false","0","FAM83H","188","0.3508771929824561"
"39","1.0","0.0","1.0","0.0","1","1","false","INTS5","1.0","0","1","0","0","0","0","1.0","false","0","INTS5","0","0.0"
"11","1.6","0.04834673627777076","0.625","0.358974358974359","13","3","false","EDDM3A","10.307692307692308","0","13","0","0","0","0","0.9769230769230769","false","0","EDDM3A","174","0.35543766578249336"
"8","2.3823529411764706","0.0","0.4197530864197531","0.0","1","5","false","OR7A2P","28.0","0","1",,"0","0","0","0.9506302521008403","false","0","OR7A2P","0","0.0"
"3","4.241758241758242","2.523402523402523E-4","0.23575129533678757","0.5","4","6","false","FANCI","8.0","0","4","0","0","0","0","0.9530179964962573","false","0","FANCI","6","0.5"
"6","1.8888888888888888","0.0014941601161590644","0.5294117647058824","0.5714285714285714","7","3","false","OR2A7","24.0","0","7","0","0","0","0","0.981859410430839","false","0","OR2A7","34","0.4528301886792453"
"5","1.9454545454545455","0.0","0.514018691588785","1.0","4","3","false","MKRN4P","34.5","0","4",,"0","0","0","0.9824915824915825","false","0","MKRN4P","0","0.6388888888888888"
"25","1.8181818181818181","0.02727272727272727","0.55","0.5","4","3","false","ZNF839","4.5","0","4","0","0","0","0","0.9090909090909091","false","0","ZNF839","6","0.5"
"24","1.9090909090909092","0.0","0.5238095238095238","0.0","1","2","false","DEFB4B","11.0","0","1","0",,"0","0","0.9173553719008264","false","0","DEFB4B","0","0.0"
"3","2.340659340659341","9.311299798680183E-4","0.4272300469483568","0.4666666666666667","6","5","false","SULT1C3","25.833333333333332","0","6",,"0","0","0","0.980570154483198","false","0","SULT1C3","156","0.3587962962962963"
"26","1.8","0.0","0.5555555555555556","1.0","2","2","false","SCML1","6.5","0","2",,"0","0","0","0.9199999999999999","false","0","SCML1","0","0.65"
"6","1.8518518518518519","0.005781610655824492","0.54","0.3333333333333333","10","3","false","NRG1","14.3","0","10","0","0","0","0","0.982615268329554","false","0","NRG1","68","0.275"
"1","3.924137931034483","0.0","0.2548330404217926","1.0","3","6","false","FAM237B","23.333333333333332","0","3","0","0","0","0","0.9593869731800767","false","0","FAM237B","0","0.6140350877192983"
"10","1.8","0.005389527458492975","0.5555555555555556","0.6190476190476191","7","3","false","PAK4","12.142857142857142","0","7","0","0","0","0","0.9724137931034482","false","0","PAK4","16","0.4187192118226601"
"36","1.0","0.0","1.0","0.0","1","1","false","PDX1","1.0","0","1","0","0","0","0","1.0","false","0","PDX1","0","0.0"
"3","2.4175824175824174","0.0","0.41363636363636364","1.0","2","5","false","MFSD10","37.0","0","2","0","0","0","0","0.9794553272814142","false","0","MFSD10","0","0.5362318840579711"
"6","2.0","3.4492644555537635E-4","0.5","0.5","4","3","false","OR10H4","27.25","0","4","0","0","0","0","0.9795918367346939","false","0","OR10H4","6","0.545"
"6","2.425925925925926","2.620545073375262E-4","0.41221374045801523","0.3333333333333333","3","4","false","OR6C2","14.666666666666666","0","3","0","0","0","0","0.9708994708994709","false","0","OR6C2","4","0.5119047619047619"
"41","1.0","0.0","1.0","0.0","1","1","false","TP63","1.0","0","1","0","0","0","0","1.0","false","0","TP63","0","0.0"
"3","2.043956043956044","0.08399606968323792","0.48924731182795705","0.0338680926916221","34","4","false","CROCC2","5.794117647058823","0","34","0","0","0","0","0.9848702022615066","false","0","CROCC2","3182","0.11514392991239049"
"6","1.962962962962963","0.0011508813527038892","0.5094339622641509","0.5","5","3","false","CALB2","26.6","0","5","0","0","0","0","0.980347694633409","false","0","CALB2","42","0.5215686274509804"
"9","1.71875","0.029065860215053762","0.5818181818181818","0.28888888888888886","10","3","false","C6orf118","8.3","0","10","0","0","0","0","0.9768145161290323","false","0","C6orf118","64","0.267741935483871"
"25","2.0","0.0","0.5","1.0","2","3","false","DMRTA2","6.5","0","2",,"0","0","0","0.8888888888888888","false","0","DMRTA2","0","0.7222222222222222"
"2","3.117021276595745","5.719514985129261E-5","0.32081911262798635","0.0","2","5","false","GTF2A1","4.5","0","2","0",,"0","0","0.9713916043703277","false","0","GTF2A1","2","0.875"
"6","1.8148148148148149","0.009495125856234639","0.5510204081632653","0.4","10","2","false","FAM166C","17.8","0","10","0",,"0","0","0.983371126228269","false","0","FAM166C","144","0.3296296296296296"
"7","1.7105263157894737","0.01094797805324121","0.5846153846153846","0.3090909090909091","11","2","false","DNAAF1","12.272727272727273","0","11",,"0","0","0","0.9813019390581718","false","0","DNAAF1","76","0.3229665071770335"
,"0.0","0.0","0.0","0.0","0","0","true","FN1","0.0","0","0","1","1","1","0","Infinity","false","0","FN1","0","0.0"
"21","1.7857142857142858","0.0027472527472527475","0.5599999999999999","0.6666666666666666","3","2","false","STON1","8.666666666666666","0","3",,"0","0","0","0.9438775510204082","false","0","STON1","2","0.6190476190476191"
"1","3.2","0.0","0.3125","0.0","1","5","false","CTRB1","72.0","0","1",,"0","0","0","0.9694444444444444","false","0","CTRB1","0","0.0"
"1","3.4551724137931035","0.04159768959887262","0.2894211576846307","0.23076923076923078","13","5","false","CGN","6.230769230769231","0","13","0","0","0","0","0.9659003831417624","false","0","CGN","2736","0.22252747252747251"
"1","4.1931034482758625","4.105090311986863E-5","0.23848684210526314","0.6666666666666666","3","6","false","CDY1B","16.333333333333332","0","3",,"0","0","0","0.9556513409961686","false","0","CDY1B","6","0.6533333333333333"
"2","2.1595744680851063","0.017172364219850897","0.4630541871921182","0.16666666666666666","4","4","false","FAM234A","29.5","0","4","0","0","0","0","0.9843300747556066","false","0","FAM234A","454","0.38666666666666666"
"3","2.3516483516483517","1.0271915033819796E-4","0.4252336448598131","0.7","5","5","false","TBCE","28.0","0","5",,"0","0","0","0.9804108934543717","false","0","TBCE","6","0.3888888888888889"
"11","1.8666666666666667","0.004209998175515417","0.5357142857142857","0.6388888888888888","9","4","false","CFAP100","13.88888888888889","0","9","0","0","0","0","0.9666666666666667","false","0","CFAP100","26","0.5341880341880342"
"8","2.323529411764706","8.9126559714795E-4","0.430379746835443","0.6666666666666666","3","5","false","RNF13","12.666666666666666","0","3","0","0","0","0","0.9527310924369747","false","0","RNF13","2","0.4523809523809524"
"18","2.0","0.0","0.5","0.0","1","3","false","GSX2","14.0","0","1",,"0","0","0","0.9285714285714286","false","0","GSX2","0","0.0"
"12","2.0357142857142856","0.07142857142857142","0.4912280701754386","0.3333333333333333","3","3","false","CEP57L1","8.666666666666666","0","3","0","0","0","0","0.9549689440993789","false","0","CEP57L1","54","0.36231884057971014"
"13","1.6923076923076923","0.0075091575091575085","0.5909090909090909","0.6071428571428571","8","2","false","ZMYM5","13.625","0","8","0","0","0","0","0.9733727810650887","false","0","ZMYM5","22","0.5240384615384616"
"1","3.9379310344827587","0.0","0.2539404553415061","0.0","1","6","false","IGLV1-50","38.0","0","1","0",,"0","0","0.9591954022988506","false","0","IGLV1-50","0","0.0"
"7","1.763157894736842","0.004111681743260691","0.5671641791044776","0.5","9","2","false","SCN3B","14.333333333333334","0","9","0","0","0","0","0.9799168975069252","false","0","SCN3B","36","0.37719298245614036"
"26","1.8","0.0","0.5555555555555556","1.0","2","2","false","ANKRD20A2P","6.5","0","2",,"0","0","0","0.9199999999999999","false","0","ANKRD20A2P","0","0.65"
"25","1.6363636363636365","0.20606060606060603","0.611111111111111","0.3","5","3","false","TPX2","4.0","0","5",,"0","0","0","0.9292929292929293","false","0","TPX2","38","0.4222222222222222"
"4","2.1052631578947367","0.0","0.47500000000000003","0.0","1","4","false","WNT1","51.0","0","1","0","0","0","0","0.978328173374613","false","0","WNT1","0","0.0"
"2","2.0","3.8953443990343543E-4","0.5","0.7333333333333333","6","3","false","CYP26B1","42.5","0","6",,"0","0","0","0.9864864864864865","false","0","CYP26B1","284","0.48295454545454547"
"2","2.5425531914893615","0.01310975409567195","0.39330543933054396","0.13970588235294118","17","3","false","SRRM2","5.176470588235294","0","17","0","0","0","0","0.9791546866014951","false","0","SRRM2","1070","0.21739130434782608"
"2","2.0","0.0032568669413782073","0.5","0.16666666666666666","4","3","false","PRPF19","56.25","0","4","0","0","0","0","0.9864864864864865","false","0","PRPF19","888","0.6335227272727273"
"22","2.0833333333333335","0.0","0.48","0.0","1","3","false","ABCB9","10.0","0","1","0","0","0","0","0.8916666666666666","false","0","ABCB9","0","0.0"
"1","4.165517241379311","4.4813902572523267E-4","0.2400662251655629","0.5238095238095238","7","6","false","REELD1","10.714285714285714","0","7","0",,"0","0","0.9560344827586208","false","0","REELD1","32","0.42857142857142855"
"20","1.7857142857142858","0.01098901098901099","0.5599999999999999","0.6666666666666666","4","3","false","N4BP2L2","7.5","0","4","0","0","0","0","0.9395604395604396","false","0","N4BP2L2","4","0.5769230769230769"
"8","2.3529411764705883","0.0","0.425","1.0","2","5","false","DAZAP2","15.5","0","2","0","0","0","0","0.9516806722689076","false","0","DAZAP2","0","0.5535714285714286"
"8","2.3823529411764706","0.0","0.4197530864197531","0.0","1","5","false","SCRT2","28.0","0","1",,"0","0","0","0.9506302521008403","false","0","SCRT2","0","0.0"
"14","1.6923076923076923","0.021025641025641025","0.5909090909090909","0.3055555555555556","9","3","false","GOLGA6B","8.222222222222221","0","9","0","0","0","0","0.9723076923076923","false","0","GOLGA6B","50","0.3288888888888889"
"1","2.386206896551724","0.13607243419012677","0.41907514450867056","0.25","8","4","false","ST6GALNAC6","18.375","0","8","0","0","0","0","0.9807471264367815","false","0","ST6GALNAC6","16154","0.225"
"11","1.8666666666666667","0.005429666119321292","0.5357142857142857","0.6785714285714286","8","4","false","KCNA7","13.625","0","8","0","0","0","0","0.9666666666666667","false","0","KCNA7","28","0.5046296296296297"
"1","3.7379310344827585","4.297525059019312E-4","0.26752767527675275","0.6666666666666666","4","6","false","TRAV6","20.0","0","4","0","0","0","0","0.9619731800766284","false","0","TRAV6","48","0.5128205128205128"
"2","1.9574468085106382","0.0013032950482419433","0.5108695652173914","0.4888888888888889","10","3","false","MARCHF7","26.3","0","10","0","0","0","0","0.987061529614721","false","0","MARCHF7","322","0.2988636363636364"
"11","1.6","0.05810436051815362","0.625","0.36764705882352944","17","4","false","TMF1","9.882352941176471","0","17","0","0","0","0","0.9769230769230769","false","0","TMF1","172","0.38009049773755654"
"9","2.0","0.0","0.5","0.0","1","3","false","ALX4","31.0","0","1",,"0","0","0","0.967741935483871","false","0","ALX4","0","0.0"
"13","1.0","0.25755200355200353","1.0","0.27076923076923076","26","1","false","TPR","7.769230769230769","0","26","0",,"0","0","1.0","false","0","TPR","474","0.2988165680473373"
"1","2.579310344827586","0.09854120076464133","0.38770053475935834","0.3333333333333333","3","4","false","HNRNPDL","28.333333333333332","0","3","0","0","0","0","0.9780651340996168","false","0","HNRNPDL","8036","0.345679012345679"
"12","2.9642857142857144","0.0","0.3373493975903614","0.0","1","4","false","TRPC4AP","4.0","0","1","0","0","0","0","0.9145962732919254","false","0","TRPC4AP","0","0.0"
"1","3.9310344827586206","0.0","0.2543859649122807","1.0","2","6","false","IGHV1-69D","22.5","0","2","0","0","0","0","0.9592911877394636","false","0","IGHV1-69D","0","0.5921052631578947"
"1","3.193103448275862","0.0","0.31317494600431967","1.0","2","5","false","TRMU","42.5","0","2","0","0","0","0","0.9695402298850575","false","0","TRMU","0","0.5902777777777778"
"1","3.1862068965517243","4.789272030651341E-5","0.31385281385281383","0.6666666666666666","3","5","false","WNT7A","35.0","0","3","0","0","0","0","0.9696360153256705","false","0","WNT7A","2","0.4861111111111111"
,"0.0","0.0","0.0","0.0","0","0","true","CSGALNACT2","0.0","0","0","0","0","0","0","Infinity","false","0","CSGALNACT2","0","0.0"
"3","3.3956043956043955","0.0","0.29449838187702265","0.0","1","6","false","NOCT","2.0","0","1","0","0","0","0","0.9652810957158784","false","0","NOCT","0","0.0"
"3","2.4065934065934065","9.308855843185948E-5","0.4155251141552512","0.0","2","5","false","CLEC4M","51.5","0","2","0","0","0","0","0.9796145883102405","false","0","CLEC4M","32","0.7426470588235294"
"2","1.9680851063829787","0.0012096947315805425","0.5081081081081081","0.6666666666666666","9","3","false","ZNF449","37.333333333333336","0","9",,"0","0","0","0.9869177688326626","false","0","ZNF449","340","0.42424242424242425"
"10","1.8333333333333333","0.0036653895274584925","0.5454545454545455","0.6","6","3","false","ATMIN","12.833333333333334","0","6","0","0","0","0","0.971264367816092","false","0","ATMIN","12","0.4425287356321839"
"18","1.9333333333333333","0.0","0.5172413793103449","1.0","2","3","false","FAM219B","8.0","0","2","0","0","0","0","0.9333333333333333","false","0","FAM219B","0","0.5714285714285714"
"12","2.0714285714285716","0.0","0.48275862068965514","1.0","2","3","false","IGKV3D-11","13.0","0","2","0","0","0","0","0.953416149068323","false","0","IGKV3D-11","0","0.5416666666666666"
"10","1.7","0.01987502280605729","0.5882352941176471","0.4222222222222222","10","3","false","ZNF48","11.0","0","10","0","0","0","0","0.9758620689655173","false","0","ZNF48","52","0.3793103448275862"
"19","1.9285714285714286","0.14285714285714288","0.5185185185185185","0.3333333333333333","3","3","false","CERS4","5.333333333333333","0","3","0","0","0","0","0.9155844155844156","false","0","CERS4","34","0.45454545454545453"
"3","2.3956043956043955","0.0","0.41743119266055045","1.0","3","5","false","CCNE2","35.666666666666664","0","3","0","0","0","0","0.9797738493390667","false","0","CCNE2","0","0.5095238095238095"
"4","1.912280701754386","0.0035400796043077143","0.5229357798165137","0.42857142857142855","7","3","false","PRKCSH","16.571428571428573","0","7","0","0","0","0","0.9821121431028552","false","0","PRKCSH","82","0.3012987012987013"
,"0.0","0.0","0.0","0.0","0","0","true","SLC25A13","0.0","0","0","0","0","0","0","Infinity","false","0","SLC25A13","0","0.0"
"33","1.0","0.0","1.0","1.0","2","1","false","RPL3","2.0","0","2","0","0","0","0","1.0","false","0","RPL3","0","1.0"
"15","1.85","6.578947368421052E-4","0.5405405405405405","0.8333333333333334","4","3","false","PPP1R8","12.75","0","4",,"0","0","0","0.9552631578947368","false","0","PPP1R8","2","0.6710526315789473"
"14","1.8846153846153846","3.846153846153846E-4","0.5306122448979592","0.8333333333333334","4","3","false","IZUMO1","14.0","0","4",,"0","0","0","0.9646153846153847","false","0","IZUMO1","2","0.56"
"28","1.8571428571428572","0.0","0.5384615384615384","1.0","2","3","false","ZNF716","4.0","0","2","0",,"0","0","0.8571428571428571","false","0","ZNF716","0","0.6666666666666666"
"5","1.981818181818182","0.0","0.5045871559633027","1.0","2","3","false","KLK1","48.5","0","2","0","0","0","0","0.9818181818181818","false","0","KLK1","0","0.8981481481481481"
"6","1.962962962962963","4.72367066989027E-4","0.5094339622641509","0.8333333333333334","4","3","false","GCA","23.5","0","4","0","0","0","0","0.980347694633409","false","0","GCA","18","0.4519230769230769"
"1","3.2","0.0","0.3125","0.0","1","5","false","RNF225","72.0","0","1","0",,"0","0","0.9694444444444444","false","0","RNF225","0","0.0"
"6","1.962962962962963","1.7515472565417071E-4","0.5094339622641509","0.6666666666666666","3","3","false","MITD1","32.333333333333336","0","3","0","0","0","0","0.980347694633409","false","0","MITD1","10","0.610062893081761"
"11","1.8","0.08000280689935862","0.5555555555555556","0.3333333333333333","7","3","false","ALDH18A1","12.285714285714286","0","7",,"0","0","0","0.9692307692307692","false","0","ALDH18A1","240","0.4336734693877551"
"13","1.8076923076923077","5.616605616605617E-4","0.5531914893617021","0.8","5","2","false","ATP2C2","17.8","0","5","0","0","0","0","0.9689349112426036","false","0","ATP2C2","4","0.6846153846153846"
"11","1.9666666666666666","0.001158547710271848","0.5084745762711864","0.7333333333333333","6","4","false","TRAPPC14","15.5","0","6","0","0","0","0","0.9628205128205128","false","0","TRAPPC14","8","0.5961538461538461"
"40","1.0","0.0","1.0","0.0","1","1","false","ALDH9A1","1.0","0","1","0","0","0","0","1.0","false","0","ALDH9A1","0","0.0"
"7","1.8157894736842106","0.005691593849488587","0.5507246376811594","0.42857142857142855","7","2","false","OR56A4","14.0","0","7",,"0","0","0","0.9785318559556786","false","0","OR56A4","24","0.3684210526315789"
"1","3.910344827586207","1.6762452107279695E-4","0.25573192239858905","0.5","5","6","false","PDCL2","15.6","0","5",,"0","0","0","0.9595785440613027","false","0","PDCL2","10","0.4105263157894737"
"12","2.0714285714285716","0.0","0.48275862068965514","1.0","2","3","false","CCDC166","13.5","0","2","0","0","0","0","0.953416149068323","false","0","CCDC166","0","0.5625"
"1","3.2","0.0","0.3125","0.0","1","5","false","SP7","72.0","0","1",,"0","0","0","0.9694444444444444","false","0","SP7","0","0.0"
"3","2.318681318681319","0.0026050587310605913","0.4312796208530805","0.2777777777777778","9","5","false","RGR","18.555555555555557","0","9","0","0","0","0","0.9808886765408505","false","0","RGR","188","0.2634920634920635"
"3","2.241758241758242","8.284421873656711E-4","0.446078431372549","0.6","5","4","false","CORO1C","29.8","0","5","0","0","0","0","0.9820035037426341","false","0","CORO1C","78","0.4197183098591549"
,"0.0","0.0","0.0","0.0","0","0","true","ABI1","0.0","0","0","0","0","0","0","Infinity","false","0","ABI1","0","0.0"
"7","1.7894736842105263","0.005618776671408251","0.5588235294117647","0.32142857142857145","8","2","false","GTF2F1","13.0","0","8","0","0","0","0","0.9792243767313019","false","0","GTF2F1","38","0.34210526315789475"
"7","1.9473684210526316","0.0","0.5135135135135135","1.0","2","2","false","NKX6-3","28.0","0","2","0","0","0","0","0.9750692520775623","false","0","NKX6-3","0","0.7368421052631579"
"10","1.9","6.385696040868455E-4","0.5263157894736842","0.6666666666666666","4","3","false","RTL5","17.25","0","4","0","0","0","0","0.9689655172413794","false","0","RTL5","4","0.5948275862068966"
"12","2.142857142857143","0.0","0.4666666666666667","0.0","1","3","false","AMDHD2","23.0","0","1",,"0","0","0","0.9503105590062112","false","0","AMDHD2","0","0.0"
"7","1.894736842105263","9.48316737790422E-4","0.5277777777777778","0.6666666666666666","4","2","false","FRZB","19.0","0","4",,"0","0","0","0.976454293628809","false","0","FRZB","4","0.5"
"2","2.0106382978723403","3.494978350075306E-4","0.4973544973544974","0.7","5","3","false","TCP11X1","47.0","0","5","0","0","0","0","0.9863427257044279","false","0","TCP11X1","282","0.5340909090909091"
"9","1.9375","0.0","0.5161290322580645","1.0","3","3","false","RUFY2","17.0","0","3",,"0","0","0","0.969758064516129","false","0","RUFY2","0","0.5483870967741935"
"24","1.9090909090909092","0.0","0.5238095238095238","0.0","1","2","false","LINC00208","11.0","0","1",,"0","0","0","0.9173553719008264","false","0","LINC00208","0","0.0"
"5","1.8909090909090909","9.972743306076641E-4","0.5288461538461539","0.7142857142857143","7","3","false","GPR141","24.857142857142858","0","7",,"0","0","0","0.9835016835016835","false","0","GPR141","12","0.4603174603174603"
"3","2.4065934065934065","0.0","0.4155251141552512","1.0","3","5","false","PRAMEF27","36.333333333333336","0","3","0","0","0","0","0.9796145883102405","false","0","PRAMEF27","0","0.5265700483091788"
"2","1.8936170212765957","0.0041999116373774075","0.5280898876404494","0.4083333333333333","16","3","false","ZSCAN22","21.25","0","16","0","0","0","0","0.9879240943070731","false","0","ZSCAN22","418","0.24147727272727273"
"23","1.8333333333333333","0.0","0.5454545454545455","1.0","2","2","false","ZFAND5","8.0","0","2","0","0","0","0","0.9305555555555555","false","0","ZFAND5","0","0.6666666666666666"
"3","2.098901098901099","0.06611199183344504","0.47643979057591623","0.2","5","3","false","B3GAT1","26.0","0","5",,"0","0","0","0.9840738971173755","false","0","B3GAT1","2804","0.3413333333333333"
"3","2.3516483516483517","1.1337868480725624E-4","0.4252336448598131","0.8","5","5","false","SLC26A3","23.0","0","5",,"0","0","0","0.9804108934543717","false","0","SLC26A3","6","0.3194444444444444"
"11","2.033333333333333","8.301404853128991E-4","0.49180327868852464","0.5","4","4","false","EFCAB13","15.75","0","4",,"0","0","0","0.9602564102564103","false","0","EFCAB13","6","0.6057692307692307"
"19","1.7857142857142858","0.03846153846153846","0.5599999999999999","0.5","4","3","false","RAPGEF4","5.0","0","4",,"0","0","0","0.9285714285714285","false","0","RAPGEF4","16","0.38461538461538464"
"5","1.981818181818182","0.0","0.5045871559633027","1.0","2","3","false","CD38","48.5","0","2",,"0","0","0","0.9818181818181818","false","0","CD38","0","0.8981481481481481"
"1","3.0","0.05907358461787135","0.3333333333333333","0.3333333333333333","3","5","false","UBE2W","22.0","0","3","0","0","0","0","0.9722222222222222","false","0","UBE2W","8366","0.5284552845528455"
"13","1.8846153846153846","0.0","0.5306122448979592","1.0","3","2","false","RIOK3","21.666666666666668","0","3","0","0","0","0","0.9659763313609468","false","0","RIOK3","0","0.8333333333333334"
"7","1.9736842105263157","0.0","0.5066666666666667","0.0","1","2","false","TM2D2","38.0","0","1",,"0","0","0","0.974376731301939","false","0","TM2D2","0","0.0"
"5","1.981818181818182","0.0","0.5045871559633027","1.0","2","3","false","GPATCH2","29.0","0","2","0","0","0","0","0.9818181818181818","false","0","GPATCH2","0","0.5370370370370371"
,"0.0","0.0","0.0","0.0","0","0","true","SH3GLB1","0.0","0","0","0","0","0","0","Infinity","false","0","SH3GLB1","0","0.0"
"3","2.4065934065934065","9.308855843185948E-5","0.4155251141552512","0.0","2","5","false","TMEM143","51.5","0","2","0","0","0","0","0.9796145883102405","false","0","TMEM143","32","0.7426470588235294"
"2","2.021276595744681","3.037417151264965E-4","0.49473684210526314","0.6666666666666666","4","3","false","WDR13","62.25","0","4","0","0","0","0","0.9861989649223691","false","0","WDR13","280","0.7073863636363636"
"1","4.1931034482758625","0.0","0.23848684210526314","1.0","3","6","false","VWA1","16.333333333333332","0","3","0","0","0","0","0.9556513409961686","false","0","VWA1","0","0.6533333333333333"
"5","1.981818181818182","0.0","0.5045871559633027","1.0","2","3","false","CLEC4A","48.5","0","2","0","0","0","0","0.9818181818181818","false","0","CLEC4A","0","0.8981481481481481"
"3","2.3956043956043955","1.1911902190215493E-4","0.41743119266055045","0.3333333333333333","3","5","false","LMNTD1","45.333333333333336","0","3",,"0","0","0","0.9797738493390667","false","0","LMNTD1","42","0.6521739130434783"
"11","1.8333333333333333","0.05830687830687829","0.5454545454545455","0.2857142857142857","7","3","false","REST","12.0","0","7","0","0","0","0","0.967948717948718","false","0","REST","164","0.43915343915343913"
"21","1.8571428571428572","0.0","0.5384615384615384","1.0","2","2","false","THBS4","11.0","0","2",,"0","0","0","0.9387755102040816","false","0","THBS4","0","0.7857142857142857"
"14","2.730769230769231","0.0","0.36619718309859156","0.0","1","3","false","GOLGA6A","6.0","0","1",,"0","0","0","0.9307692307692308","false","0","GOLGA6A","0","0.0"
"1","3.0413793103448277","6.647654707999536E-4","0.3287981859410431","0.6","6","5","false","LPAR2","23.5","0","6","0","0","0","0","0.9716475095785442","false","0","LPAR2","68","0.31756756756756754"
"2","2.127659574468085","0.0012697303051491544","0.47000000000000003","0.4","10","4","false","IL34","22.9","0","10","0","0","0","0","0.9847613571017827","false","0","IL34","54","0.30945945945945946"
"16","1.5","0.011559410088821854","0.6666666666666666","0.7222222222222222","9","2","false","PSG11","11.333333333333334","0","9","0","0","0","0","0.9722222222222222","false","0","PSG11","20","0.6296296296296297"
"29","1.5","0.06666666666666667","0.6666666666666666","0.6666666666666666","3","2","false","BMP2K","3.3333333333333335","0","3","0","0","0","0","0.9","false","0","BMP2K","4","0.5555555555555556"
"6","1.962962962962963","2.916233955819601E-4","0.5094339622641509","0.3333333333333333","3","3","false","OR10A2","26.666666666666668","0","3","0","0","0","0","0.980347694633409","false","0","OR10A2","12","0.5064102564102564"
"18","2.0","0.0","0.5","0.0","1","3","false","PSME3IP1","14.0","0","1",,"0","0","0","0.9285714285714286","false","0","PSME3IP1","0","0.0"
