"__glayCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OP_A","OP_B","OP_check","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"2","2.294736842105263","0.0","0.43577981651376146","1.0","2","4","false","PSD2","42.0","0","2","0","0","0","0","0.9822638788752703","false","0","PSD2","0","0.5915492957746479"
"11","2.367816091954023","0.0","0.4223300970873786","0.0","1","5","false","ASB2","65.0","0","1",,"0","0","0","0.9789566755083996","false","0","ASB2","0","0.0"
"15","3.282051282051282","0.22941970310391363","0.3046875","0.0","2","5","false","ZZZ3","4.5","0","2","0","0","0","0","0.885897435897436","false","0","ZZZ3","440","0.5"
"1","3.027586206896552","0.01426214166308437","0.33029612756264237","0.4358974358974359","13","5","false","TIMP4","11.76923076923077","0","13","0","0","0","0","0.9586206896551724","false","0","TIMP4","2806","0.30177514792899407"
"11","2.3333333333333335","1.1447859075942398E-4","0.42857142857142855","0.3333333333333333","3","5","false","KLHL35","42.666666666666664","0","3",,"0","0","0","0.9794871794871794","false","0","KLHL35","36","0.6512820512820513"
"10","2.2","0.0","0.45454545454545453","0.0","1","4","false","IQCF5","50.0","0","1","0",,"0","0","0.976","false","0","IQCF5","0","0.0"
"6","3.2222222222222223","0.08686868686868687","0.3103448275862069","0.3333333333333333","3","5","false","SYNJ2","2.3333333333333335","0","3","0","0","0","0","0.9415204678362573","false","0","SYNJ2","352","0.5"
"1","2.7586206896551726","0.17119284616144423","0.3625","0.09523809523809523","7","4","false","COA7","9.285714285714286","0","7","0","0","0","0","0.9641097818437719","false","0","COA7","16330","0.18541033434650456"
"12","2.5609756097560976","0.014423895887310523","0.3904761904761905","0.6944444444444444","9","4","false","PPWD1","11.11111111111111","0","9","0","0","0","0","0.9081779053084649","false","0","PPWD1","172","0.5847953216374269"
"3","2.0161290322580645","1.7627357659086903E-4","0.496","0.6666666666666666","3","3","false","SLC50A1","23.333333333333332","0","3","0","0","0","0","0.9824805339265851","false","0","SLC50A1","2","0.40229885057471265"
"10","2.533333333333333","1.167608286252354E-4","0.39473684210526316","0.0","2","4","false","KRTAP9-2","16.5","0","2","0","0","0","0","0.9693333333333334","false","0","KRTAP9-2","4","0.5961538461538461"
"8","4.0","0.0","0.25","0.0","1","6","false","ZNF280D","9.0","0","1",,"0","0","0","0.8125","false","0","ZNF280D","0","0.0"
"2","2.1894736842105265","4.11698834068902E-5","0.4567307692307692","0.8","5","4","false","CADM4","38.6","0","5",,"0","0","0","0.9837058399423215","false","0","CADM4","4","0.5216216216216216"
"5","3.0","0.4723346828609986","0.3333333333333333","0.3333333333333333","3","5","false","RUBCN","6.666666666666667","0","3","0","0","0","0","0.8333333333333334","false","0","RUBCN","1350","0.3958333333333333"
"3","2.032258064516129","0.0","0.4920634920634921","1.0","2","3","false","SH2D7","33.5","0","2","0","0","0","0","0.982202447163515","false","0","SH2D7","0","0.5775862068965517"
"11","2.32183908045977","2.976878825875635E-4","0.4306930693069307","0.6666666666666666","3","5","false","ESRP2","30.333333333333332","0","3","0","0","0","0","0.9796640141467728","false","0","ESRP2","54","0.4527363184079602"
"2","2.2842105263157895","0.0044869384798300535","0.4377880184331797","0.6666666666666666","3","4","false","RAPGEFL1","29.333333333333332","0","3","0","0","0","0","0.9824080749819755","false","0","RAPGEFL1","1380","0.4131455399061033"
"3","1.9838709677419355","0.0","0.5040650406504065","1.0","3","3","false","NDUFAF6","31.666666666666668","0","3","0","0","0","0","0.9830367074527252","false","0","NDUFAF6","0","0.5277777777777778"
"9","2.546511627906977","0.012033269227425106","0.3926940639269406","0.1111111111111111","9","5","false","SLC25A11","13.88888888888889","0","9","0","0","0","0","0.9728682170542635","false","0","SLC25A11","2012","0.19607843137254902"
"11","2.2988505747126435","8.662437459911153E-4","0.43500000000000005","0.2","5","5","false","FCER1A","26.8","0","5","0","0","0","0","0.9800176834659593","false","0","FCER1A","136","0.40615384615384614"
"5","3.5384615384615383","0.004498425551057128","0.28260869565217395","0.6666666666666666","3","7","false","SMAGP","7.666666666666667","0","3","0","0","0","0","0.7884615384615384","false","0","SMAGP","20","0.6388888888888888"
"2","2.2736842105263158","0.006753586092891825","0.4398148148148148","0.3333333333333333","3","4","false","UGDH","29.0","0","3","0","0","0","0","0.9825522710886807","false","0","UGDH","1416","0.40375586854460094"
"5","4.3076923076923075","0.0","0.23214285714285715","0.0","1","7","false","IL1RAPL2","12.0","0","1",,"0","0","0","0.7243589743589745","false","0","IL1RAPL2","0","0.0"
"5","6.102564102564102","0.0","0.1638655462184874","0.0","1","9","false","CASR","2.0","0","1","1",,"1","0","0.5747863247863249","false","0","CASR","0","0.0"
"5","5.128205128205129","0.05128205128205128","0.19499999999999998","0.0","2","8","false","ALPK2","1.5","0","2","0","0","0","0","0.655982905982906","false","0","ALPK2","116","0.5"
"14","2.696969696969697","0.20280934343434345","0.3707865168539326","0.2857142857142857","8","5","false","NHS","4.625","0","8","0","0","0","0","0.8787878787878788","false","0","NHS","444","0.2890625"
"1","4.13103448275862","0.0","0.24207011686143576","1.0","2","6","false","SHISAL2B","16.0","0","2","0","0","0","0","0.9361013370865587","false","0","SHISAL2B","0","0.64"
"9","2.645348837209302","0.023853428138624698","0.37802197802197807","0.07272727272727272","11","5","false","DCTN1","7.454545454545454","0","11","0","0","0","0","0.9711342309261526","false","0","DCTN1","3334","0.13286713286713286"
"2","2.0","0.0011019156956544693","0.5","0.6428571428571429","8","3","false","CEACAM21","39.125","0","8",,"0","0","0","0.9863013698630136","false","0","CEACAM21","496","0.44971264367816094"
"15","3.41025641025641","0.005173189383715699","0.2932330827067669","0.8333333333333334","4","5","false","SPEM3","7.5","0","4","0","0","0","0","0.8794871794871796","false","0","SPEM3","44","0.6818181818181818"
"3","2.032258064516129","0.0","0.4920634920634921","1.0","2","3","false","MPPED2","40.5","0","2","0","0","0","0","0.982202447163515","false","0","MPPED2","0","0.6982758620689655"
"6","2.088888888888889","0.0012626262626262623","0.4787234042553191","0.6666666666666666","4","4","false","HDGFL1","18.0","0","4",,"0","0","0","0.9713450292397661","false","0","HDGFL1","12","0.46153846153846156"
"9","2.604651162790698","0.013727569112645527","0.3839285714285714","0.23809523809523808","15","4","false","PABPC4","11.4","0","15","0","0","0","0","0.9718482252141983","false","0","PABPC4","1904","0.15225225225225225"
"2","2.2842105263157895","0.0","0.4377880184331797","1.0","3","4","false","ARHGAP11A","30.0","0","3","0","0","0","0","0.9824080749819755","false","0","ARHGAP11A","0","0.4225352112676056"
"9","3.0755813953488373","1.0199918400652795E-4","0.32514177693761814","0.5","4","6","false","TREML4","26.5","0","4",,"0","0","0","0.9635862913096696","false","0","TREML4","6","0.4649122807017544"
"18","3.7666666666666666","0.0","0.26548672566371684","1.0","2","5","false","HMMR","7.0","0","2","0",,"0","0","0.8543859649122808","false","0","HMMR","0","0.7"
"2","2.0526315789473686","4.2778042004366527E-4","0.4871794871794871","0.3333333333333333","3","3","false","ANKRD65","68.66666666666667","0","3","0","0","0","0","0.9855803893294881","false","0","ANKRD65","440","0.7945736434108527"
"5","3.2051282051282053","0.0700629779577148","0.312","0.3333333333333333","6","6","false","ZNF853","5.0","0","6",,"0","0","0","0.8162393162393163","false","0","ZNF853","314","0.3333333333333333"
"12","2.658536585365854","0.0060208761428273624","0.37614678899082565","0.7","5","4","false","PDE4B","12.6","0","5",,"0","0","0","0.9024390243902439","false","0","PDE4B","96","0.6631578947368421"
"11","2.7126436781609193","0.0619936269806029","0.3686440677966102","0.2","5","5","false","MANEAL","6.4","0","5","0","0","0","0","0.9736516357206013","false","0","MANEAL","2352","0.2727272727272727"
"9","3.0930232558139537","0.0","0.3233082706766917","0.0","1","6","false","ZNF718","57.0","0","1",,"0","0","0","0.9632802937576499","false","0","ZNF718","0","0.0"
"1","3.496551724137931","0.0035207498258953865","0.2859960552268245","0.3333333333333333","3","6","false","SLC10A1","23.666666666666668","0","3","0",,"0","0","0.9490499648135117","false","0","SLC10A1","538","0.45751633986928103"
"9","2.866279069767442","0.0033687934252932938","0.3488843813387424","0.16666666666666666","4","5","false","STK16","11.75","0","4","0","0","0","0","0.9672582619339045","false","0","STK16","452","0.29605263157894735"
"2","2.0526315789473686","4.2778042004366527E-4","0.4871794871794871","0.3333333333333333","3","3","false","ZMYND12","68.66666666666667","0","3",,"0","0","0","0.9855803893294881","false","0","ZMYND12","440","0.7945736434108527"
"8","3.3125","0.0","0.3018867924528302","1.0","2","6","false","EPM2AIP1","12.0","0","2",,"0","0","0","0.85546875","false","0","EPM2AIP1","0","0.75"
"3","1.9516129032258065","0.003128855984487925","0.512396694214876","0.38095238095238093","7","3","false","TMEM231","11.857142857142858","0","7","0","0","0","0","0.9835928809788654","false","0","TMEM231","26","0.2044334975369458"
"16","1.7647058823529411","0.010415075120957473","0.5666666666666667","0.42857142857142855","8","2","false","SHISA2","13.125","0","8","0","0","0","0","0.9768270944741533","false","0","SHISA2","44","0.3860294117647059"
"11","2.2988505747126435","9.107518882725509E-4","0.43500000000000005","0.3","5","5","false","AIG1","31.4","0","5","0","0","0","0","0.9800176834659593","false","0","AIG1","178","0.47692307692307695"
"2","2.0526315789473686","4.2778042004366527E-4","0.4871794871794871","0.3333333333333333","3","3","false","NPY4R2","68.66666666666667","0","3","0","0","0","0","0.9855803893294881","false","0","NPY4R2","440","0.7945736434108527"
"14","3.484848484848485","0.0","0.28695652173913044","0.0","1","6","false","ABCB7","14.0","0","1","0","0","0","0","0.8225108225108225","false","0","ABCB7","0","0.0"
"15","3.1794871794871793","0.0","0.31451612903225806","0.0","1","6","false","CREB3L4","20.0","0","1","0",,"0","0","0.8910256410256411","false","0","CREB3L4","0","0.0"
"3","2.0483870967741935","0.0","0.4881889763779528","0.0","1","3","false","CBLIF","58.0","0","1","0","0","0","0","0.981924360400445","false","0","CBLIF","0","0.0"
"11","2.0804597701149423","0.09109984082955747","0.4806629834254144","0.21428571428571427","8","4","false","DPEP2","15.625","0","8","0","0","0","0","0.9833775419982317","false","0","DPEP2","1796","0.21785714285714286"
"9","2.936046511627907","0.004291762833737735","0.3405940594059406","0.4666666666666667","6","5","false","ARF1","11.0","0","6","0","0","0","0","0.9660342717258262","false","0","ARF1","566","0.23049645390070922"
"9","2.1802325581395348","0.09760289386802432","0.45866666666666667","0.13333333333333333","36","4","false","PUM3","10.25","0","36","0","0","0","0","0.9792941656466748","false","0","PUM3","14362","0.09318181818181819"
"9","2.7093023255813953","0.00674539926399251","0.36909871244635195","0.25","8","5","false","BRIX1","12.375","0","8","0",,"0","0","0.9700122399020807","false","0","BRIX1","1062","0.189453125"
"2","2.0210526315789474","5.173660863370583E-4","0.49479166666666663","0.7333333333333333","6","3","false","TCP11X2","39.833333333333336","0","6",,"0","0","0","0.9860129776496034","false","0","TCP11X2","444","0.4578544061302682"
"7","1.5","0.052065746219592375","0.6666666666666666","0.37362637362637363","14","3","false","FAM184B","9.571428571428571","0","14","0","0","0","0","0.98","false","0","FAM184B","114","0.38285714285714284"
"11","2.32183908045977","1.1447859075942398E-4","0.4306930693069307","0.6666666666666666","4","5","false","SHF","34.0","0","4",,"0","0","0","0.9796640141467728","false","0","SHF","36","0.5151515151515151"
"1","3.496551724137931","0.0","0.2859960552268245","1.0","4","6","false","C17orf75","28.75","0","4","0","0","0","0","0.9490499648135117","false","0","C17orf75","0","0.5637254901960784"
"9","3.052325581395349","6.233283467065595E-5","0.3276190476190476","0.6666666666666666","4","6","false","B4GALNT2","30.0","0","4",,"0","0","0","0.9639942880456956","false","0","B4GALNT2","6","0.5172413793103449"
"5","4.205128205128205","0.09986504723346828","0.23780487804878048","0.0","2","7","false","NAA16","7.0","0","2","0","0","0","0","0.732905982905983","false","0","NAA16","228","0.5"
"9","3.203488372093023","0.003962827526849359","0.3121597096188748","0.2","5","6","false","ERCC4","8.6","0","5","0","0","0","0","0.961342309261526","false","0","ERCC4","958","0.37272727272727274"
"9","2.6744186046511627","8.655080763711211E-5","0.3739130434782609","0.8666666666666667","6","5","false","OIT3","32.5","0","6","0","0","0","0","0.9706242350061199","false","0","OIT3","58","0.43333333333333335"
"16","1.8235294117647058","0.008082930141753672","0.5483870967741935","0.2857142857142857","7","3","false","ZNF526","11.285714285714286","0","7","0","0","0","0","0.9750445632798574","false","0","ZNF526","30","0.341991341991342"
"2","2.0210526315789474","0.021480411998991023","0.49479166666666663","0.4","5","3","false","AKR1B1","43.4","0","5","0","0","0","0","0.9860129776496034","false","0","AKR1B1","906","0.496551724137931"
"9","3.0872093023255816","0.0","0.3239171374764595","1.0","2","6","false","MS4A10","51.0","0","2",,"0","0","0","0.9633822929416564","false","0","MS4A10","0","0.8947368421052632"
"6","2.1555555555555554","0.0015993265993265993","0.4639175257731959","0.5","4","5","false","IGHV1-69","13.75","0","4","0","0","0","0","0.9695906432748537","false","0","IGHV1-69","10","0.3525641025641026"
"9","2.7848837209302326","1.7278109025773358E-4","0.35908141962421714","0.8","6","5","false","ADORA3","29.333333333333332","0","6",,"0","0","0","0.9686862505099959","false","0","ADORA3","64","0.43781094527363185"
"1","3.6551724137931036","1.0604816639299399E-4","0.27358490566037735","0.6","5","6","false","HNF1B","16.0","0","5","0","0","0","0","0.9458128078817734","false","0","HNF1B","14","0.5333333333333333"
"10","2.2","0.0","0.45454545454545453","0.0","1","4","false","P2RY11","50.0","0","1",,"0","0","0","0.976","false","0","P2RY11","0","0.0"
"9","3.145348837209302","0.0014396900820297012","0.3179297597042514","0.0","4","5","false","SLC25A4","10.25","0","4","0","0","0","0","0.9623623011015912","false","0","SLC25A4","202","0.2890625"
"17","1.962962962962963","0.0","0.5094339622641509","1.0","2","3","false","STRADA","20.0","0","2",,"0","0","0","0.962962962962963","false","0","STRADA","0","0.7692307692307693"
"6","2.111111111111111","1.1223344556677889E-4","0.47368421052631576","0.6666666666666666","3","4","false","TRAV12-1","24.0","0","3","0","0","0","0","0.9707602339181286","false","0","TRAV12-1","2","0.6153846153846154"
"10","2.066666666666667","0.0","0.48387096774193544","1.0","2","4","false","SYVN1","38.5","0","2","0","0","0","0","0.9786666666666666","false","0","SYVN1","0","0.7"
"9","2.5232558139534884","0.006543922089557371","0.39631336405529954","0.3333333333333333","6","5","false","MAP2K5","25.666666666666668","0","6","0","0","0","0","0.9732762137902896","false","0","MAP2K5","862","0.30522088353413657"
"4","1.8461538461538463","0.001641025641025641","0.5416666666666666","0.5","4","2","false","TMCO6","13.0","0","4","0","0","0","0","0.9674556213017751","false","0","TMCO6","6","0.5"
"10","1.9833333333333334","8.247802076682221E-4","0.5042016806722689","0.7333333333333333","6","4","false","OTUD5","23.5","0","6","0","0","0","0","0.9803333333333333","false","0","OTUD5","56","0.41964285714285715"
"2","2.863157894736842","0.0017431877566256066","0.3492647058823529","0.0","4","4","false","LETM1","4.25","0","4","0","0","0","0","0.9744772891131939","false","0","LETM1","32","0.325"
"2","2.0","4.409547827338702E-4","0.5","0.8571428571428571","7","3","false","SYPL1","40.57142857142857","0","7",,"0","0","0","0.9863013698630136","false","0","SYPL1","442","0.461038961038961"
"1","4.165517241379311","0.0","0.2400662251655629","0.0","1","6","false","SESN1","19.0","0","1",,"0","0","0","0.9353976073187895","false","0","SESN1","0","0.0"
"1","3.6413793103448278","6.458260768605598E-5","0.2746212121212121","0.8","5","6","false","MS4A14","17.8","0","5","0","0","0","0","0.946094299788881","false","0","MS4A14","16","0.5741935483870968"
"1","3.1379310344827585","0.0041702169635064665","0.3186813186813187","0.3333333333333333","3","4","false","YARS2","8.333333333333334","0","3","0","0","0","0","0.956368754398311","false","0","YARS2","368","0.42105263157894735"
"13","1.9166666666666667","0.0","0.5217391304347826","1.0","3","3","false","TPMT","15.666666666666666","0","3","0","0","0","0","0.9601449275362318","false","0","TPMT","0","0.6811594202898551"
"14","4.606060606060606","0.0","0.21710526315789472","0.0","1","9","false","SPANXN1","9.0","0","1","0","0","0","0","0.7424242424242424","false","0","SPANXN1","0","0.0"
"10","2.066666666666667","6.55739883747711E-4","0.48387096774193544","0.3333333333333333","3","4","false","NUAK2","27.666666666666668","0","3","0","0","0","0","0.9786666666666666","false","0","NUAK2","48","0.5157232704402516"
"15","3.1794871794871793","0.0","0.31451612903225806","0.0","1","6","false","RANBP3","20.0","0","1",,"0","0","0","0.8910256410256411","false","0","RANBP3","0","0.0"
"8","2.84375","0.005702764976958526","0.3516483516483517","0.6666666666666666","3","5","false","CPA4","9.666666666666666","0","3",,"0","0","0","0.884765625","false","0","CPA4","32","0.5370370370370371"
"9","2.9302325581395348","0.003315085875104341","0.3412698412698413","0.3333333333333333","3","6","false","NCCRP1","35.333333333333336","0","3","0","0","0","0","0.9661362709098327","false","0","NCCRP1","294","0.5833333333333334"
"18","2.8333333333333335","0.0","0.3529411764705882","1.0","2","6","false","GFY","14.0","0","2","0","0","0","0","0.9035087719298246","false","0","GFY","0","0.7368421052631579"
"14","3.3636363636363638","0.003630050505050505","0.2972972972972973","0.5","5","6","false","LIPK","6.4","0","5","0","0","0","0","0.8311688311688312","false","0","LIPK","10","0.45714285714285713"
"1","3.372413793103448","0.013160530021612616","0.2965235173824131","0.26666666666666666","10","5","false","KIF27","6.9","0","10",,"0","0","0","0.9515833919774807","false","0","KIF27","1778","0.2125"
"3","2.032258064516129","0.0","0.4920634920634921","1.0","2","3","false","CYP20A1","34.5","0","2",,"0","0","0","0.982202447163515","false","0","CYP20A1","0","0.5948275862068966"
"10","2.033333333333333","0.0431588750232818","0.49180327868852464","0.3333333333333333","4","3","false","ST3GAL3","17.75","0","4","0","0","0","0","0.9793333333333334","false","0","ST3GAL3","268","0.330188679245283"
"1","3.0344827586206895","0.017776596954581395","0.3295454545454546","0.19696969696969696","12","5","false","ELAVL3","14.666666666666666","0","12","0",,"0","0","0.9584799437016186","false","0","ELAVL3","1878","0.2457627118644068"
"14","4.606060606060606","0.0","0.21710526315789472","0.0","1","9","false","C12orf60","9.0","0","1","0","0","0","0","0.7424242424242424","false","0","C12orf60","0","0.0"
"6","2.3333333333333335","0.12738496071829405","0.42857142857142855","0.0","3","4","false","YWHAH","12.333333333333334","0","3","0","0","0","0","0.9649122807017543","false","0","YWHAH","524","0.4358974358974359"
"17","1.962962962962963","0.0","0.5094339622641509","1.0","2","3","false","DOC2B","20.0","0","2","0","0","0","0","0.962962962962963","false","0","DOC2B","0","0.7692307692307693"
"2","1.5052631578947369","0.17141785275726512","0.6643356643356644","0.08499743983614952","63","4","false","BDP1","8.047619047619047","0","63","0","0","0","0","0.9930785868781543","false","0","BDP1","12788","0.0993533215755438"
"3","2.032258064516129","0.0","0.4920634920634921","1.0","2","3","false","ASIC1","33.5","0","2",,"0","0","0","0.982202447163515","false","0","ASIC1","0","0.5775862068965517"
"6","2.111111111111111","0.046127946127946136","0.47368421052631576","0.3333333333333333","6","5","false","SFRP2","10.0","0","6","0","0","0","0","0.9707602339181286","false","0","SFRP2","160","0.25877192982456143"
"1","2.8551724137931034","0.015719136816372197","0.3502415458937198","0.2761904761904762","15","5","false","SAMD15","14.666666666666666","0","15","0","0","0","0","0.9621393384940182","false","0","SAMD15","2336","0.24858757062146894"
"9","2.1627906976744184","0.11651018572979266","0.4623655913978495","0.06403940886699508","29","4","false","AGR2","9.551724137931034","0","29","0","0","0","0","0.9796001631986945","false","0","AGR2","20952","0.08588761174968071"
"1","3.496551724137931","2.356251036235734E-4","0.2859960552268245","0.6666666666666666","3","5","false","SNX27","13.666666666666666","0","3","0","0","0","0","0.9490499648135117","false","0","SNX27","50","0.5694444444444444"
"9","3.2848837209302326","2.0624790143155736E-4","0.30442477876106194","0.0","2","6","false","TTC7A","6.5","0","2","0","0","0","0","0.9599143206854346","false","0","TTC7A","26","0.5"
"1","3.2551724137931033","0.0044029907882343145","0.3072033898305085","0.4666666666666667","6","5","false","MSI1","21.333333333333332","0","6","0","0","0","0","0.9539760731878958","false","0","MSI1","410","0.39937106918238996"
"4","1.8846153846153846","0.0","0.5306122448979592","1.0","3","2","false","RUFY1","19.0","0","3","0","0","0","0","0.9659763313609468","false","0","RUFY1","0","0.7307692307692307"
"15","5.0","0.0","0.2","1.0","2","7","false","USP29","4.0","0","2",,"0","0","0","0.8","false","0","USP29","0","0.8"
"9","2.8197674418604652","0.013768326515391999","0.3546391752577319","0.2","10","4","false","RBM25","10.8","0","10","0","0","0","0","0.9680742554059568","false","0","RBM25","2602","0.20392156862745098"
"9","2.8313953488372094","0.0038442304269847697","0.35318275154004103","0.25","8","5","false","PDCD6","12.125","0","8","0","0","0","0","0.9678702570379436","false","0","PDCD6","570","0.2222222222222222"
"7","1.8846153846153846","2.797202797202797E-4","0.5306122448979592","0.8333333333333334","4","3","false","TIGD4","19.0","0","4",,"0","0","0","0.9646153846153847","false","0","TIGD4","2","0.76"
"11","2.3448275862068964","4.4551367726989213E-5","0.42647058823529416","0.6666666666666666","3","5","false","PRAMEF19","29.333333333333332","0","3",,"0","0","0","0.9793103448275862","false","0","PRAMEF19","2","0.4512820512820513"
"9","2.703488372093023","0.008915279693605236","0.3698924731182796","0.10714285714285714","8","5","false","IMMT","13.875","0","8","0","0","0","0","0.9701142390860874","false","0","IMMT","1894","0.19852941176470587"
"1","3.3517241379310345","0.004104941830765561","0.29835390946502055","0.4230769230769231","13","5","false","CCDC150","11.538461538461538","0","13","0","0","0","0","0.9520056298381421","false","0","CCDC150","912","0.3393665158371041"
"9","2.8488372093023258","0.0013609771937059805","0.3510204081632653","0.4","5","5","false","NOM1","16.8","0","5","0","0","0","0","0.9675642594859242","false","0","NOM1","282","0.3111111111111111"
"9","2.366279069767442","0.04139479507423803","0.42260442260442255","0.16996047430830039","23","5","false","TARDBP","11.217391304347826","0","23","0","0","0","0","0.976030191758466","false","0","TARDBP","6286","0.11968209443665265"
"2","2.0","0.0011971004660911993","0.5","0.6071428571428571","8","3","false","RCN1","38.375","0","8","0","0","0","0","0.9863013698630136","false","0","RCN1","498","0.4410919540229885"
"1","3.2","5.27605578647796E-4","0.3125","0.6666666666666666","3","5","false","OR52K2","28.0","0","3","0","0","0","0","0.9551020408163264","false","0","OR52K2","158","0.5384615384615384"
"18","2.566666666666667","0.02251231527093596","0.3896103896103896","0.4","10","6","false","TRBV10-3","7.4","0","10","0","0","0","0","0.9175438596491228","false","0","TRBV10-3","54","0.3894736842105263"
"15","3.1794871794871793","0.0","0.31451612903225806","0.0","1","6","false","UNCX","20.0","0","1","0",,"0","0","0.8910256410256411","false","0","UNCX","0","0.0"
"9","3.0755813953488373","0.0021576354160640857","0.32514177693761814","0.3333333333333333","4","4","false","THRB","9.75","0","4","0","0","0","0","0.9635862913096696","false","0","THRB","284","0.3275862068965517"
"9","3.0348837209302326","0.0020379994019956884","0.32950191570881227","0.3333333333333333","3","6","false","DLAT","11.666666666666666","0","3","0","0","0","0","0.9643002855977152","false","0","DLAT","402","0.37777777777777777"
"1","3.6206896551724137","0.0","0.2761904761904762","1.0","2","5","false","MAPK1IP1L","11.0","0","2",,"0","0","0","0.9465165376495426","false","0","MAPK1IP1L","0","0.5789473684210527"
"2","2.0210526315789474","4.2778042004366527E-4","0.49479166666666663","0.8","5","3","false","TNFRSF11B","52.8","0","5","0","0","0","0","0.9860129776496034","false","0","TNFRSF11B","440","0.6"
"6","1.9777777777777779","0.05305836139169471","0.5056179775280899","0.32142857142857145","8","4","false","PRXL2A","10.75","0","8","0","0","0","0","0.9742690058479533","false","0","PRXL2A","206","0.2724358974358974"
"12","3.048780487804878","3.048780487804878E-4","0.328","0.6666666666666666","3","5","false","GCKR","8.666666666666666","0","3","0","0","0","0","0.8794835007173601","false","0","GCKR","2","0.5098039215686274"
"15","3.1538461538461537","0.0","0.3170731707317073","1.0","2","6","false","COX6B2","11.0","0","2","0","0","0","0","0.8923076923076924","false","0","COX6B2","0","0.55"
"11","2.264367816091954","9.631195677707305E-4","0.4416243654822335","0.42857142857142855","7","5","false","NIBAN1","18.142857142857142","0","7","0","0","0","0","0.9805481874447391","false","0","NIBAN1","36","0.2668067226890756"
"1","3.1655172413793102","0.013698933332435178","0.3159041394335512","0.0","2","4","false","DDI2","11.0","0","2","0","0","0","0","0.9558057705840957","false","0","DDI2","1458","0.5263157894736842"
"11","3.5632183908045976","0.0","0.2806451612903226","1.0","2","6","false","CLUH","7.5","0","2","0","0","0","0","0.9605658709106984","false","0","CLUH","0","0.625"
"3","2.032258064516129","0.0","0.4920634920634921","1.0","2","3","false","AKR7A3","40.5","0","2","0","0","0","0","0.982202447163515","false","0","AKR7A3","0","0.6982758620689655"
"10","1.8666666666666667","0.09114984910389264","0.5357142857142857","0.13157894736842105","20","3","false","MED1","7.9","0","20","0","0","0","0","0.9826666666666667","false","0","MED1","1194","0.16702127659574467"
"2","1.9894736842105263","0.01659536343063793","0.5026455026455027","0.3333333333333333","7","3","false","SCO1","31.714285714285715","0","7","0",,"0","0","0.9864455659697189","false","0","SCO1","1020","0.3587662337662338"
"11","2.2758620689655173","0.0032570281721087915","0.4393939393939394","0.23809523809523808","7","5","false","PRSS8","20.571428571428573","0","7","0","0","0","0","0.9803713527851459","false","0","PRSS8","272","0.3120879120879121"
"2","3.1473684210526316","0.0","0.3177257525083612","0.0","1","5","false","NDUFAF5","5.0","0","1",,"0","0","0","0.9705839942321557","false","0","NDUFAF5","0","0.0"
"9","2.5988372093023258","0.00609307803546787","0.38478747203579416","0.47619047619047616","7","5","false","SLC25A3","27.714285714285715","0","7","0","0","0","0","0.9719502243982049","false","0","SLC25A3","986","0.34900542495479203"
"6","2.1333333333333333","0.0","0.46875","1.0","2","4","false","C11orf40","31.0","0","2","0","0","0","0","0.9701754385964912","false","0","C11orf40","0","0.7948717948717948"
"16","1.7647058823529411","0.01301459977930566","0.5666666666666667","0.3055555555555556","9","3","false","PKLR","9.88888888888889","0","9","0","0","0","0","0.9768270944741533","false","0","PKLR","50","0.2996632996632997"
"15","3.128205128205128","0.05128205128205128","0.319672131147541","0.0","2","6","false","HEYL","10.5","0","2",,"0","0","0","0.8935897435897436","false","0","HEYL","108","0.5"
"14","2.909090909090909","0.38052398989898994","0.34375","0.3","5","5","false","SEC23B","6.4","0","5","0","0","0","0","0.8636363636363635","false","0","SEC23B","726","0.3875"
"5","4.461538461538462","0.0","0.22413793103448276","0.0","1","8","false","MRPS24","4.0","0","1","0","0","0","0","0.7115384615384616","false","0","MRPS24","0","0.0"
"11","2.2988505747126435","0.0","0.43500000000000005","1.0","4","5","false","HLCS","25.5","0","4","0","0","0","0","0.9800176834659593","false","0","HLCS","0","0.375"
"1","4.137931034482759","0.0","0.24166666666666664","0.0","1","6","false","OR10G6","25.0","0","1",,"0","0","0","0.9359605911330049","false","0","OR10G6","0","0.0"
"9","2.9244186046511627","0.0","0.34194831013916505","1.0","2","5","false","ACP6","46.5","0","2",,"0","0","0","0.9662382700938392","false","0","ACP6","0","0.7265625"
"17","1.9259259259259258","0.0","0.5192307692307693","1.0","3","3","false","KRT39","15.0","0","3","0","0","0","0","0.9643874643874644","false","0","KRT39","0","0.5769230769230769"
"2","2.0105263157894737","7.171772538051653E-4","0.49738219895287955","0.5238095238095238","7","3","false","SLC25A30","37.0","0","7","0","0","0","0","0.9861571737563085","false","0","SLC25A30","456","0.42528735632183906"
"17","1.962962962962963","0.0","0.5094339622641509","1.0","2","3","false","SOX13","17.5","0","2",,"0","0","0","0.962962962962963","false","0","SOX13","0","0.6730769230769231"
"2","3.0105263157894737","0.0","0.3321678321678322","0.0","1","4","false","MEX3D","5.0","0","1","0","0","0","0","0.9724585436193223","false","0","MEX3D","0","0.0"
