"__mcodeCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OP_A","OP_B","OP_check","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"2","6.9227053140096615","0.0","0.14445219818562458","0.0","1","11","false","DSPP","3.0","0","1","0",,"0","0","0.8205240813936466","false","0","DSPP","0","0.0"
,"0.0","0.0","0.0","0.0","0","0","true","TAC3","0.0","0","0","0","0","0","0","Infinity","false","0","TAC3","0","0.0"
"6","4.0181818181818185","0.0","0.24886877828054296","0.0","1","8","false","TSSK6","22.0","0","1","0",,"0","0","0.8628099173553718","false","0","TSSK6","0","0.0"
"5","2.096774193548387","2.379693283976732E-4","0.47692307692307695","0.8","5","3","false","CARF","23.6","0","5",,"0","0","0","0.978494623655914","false","0","CARF","4","0.4627450980392157"
"1","3.075","0.0019017094017094015","0.3252032520325203","0.8","5","4","false","NEDD1","6.6","0","5","0","0","0","0","0.9056818181818183","false","0","NEDD1","16","0.6"
"6","4.0","0.0","0.25","1.0","2","8","false","TFAP2A","14.0","0","2","0","0","0","0","0.8636363636363636","false","0","TFAP2A","0","0.6086956521739131"
"4","3.2987012987012987","0.05743426557225762","0.3031496062992126","0.3055555555555556","9","6","false","SLC48A1","6.0","0","9","0","0","0","0","0.8647822765469824","false","0","SLC48A1","862","0.24537037037037038"
"4","4.571428571428571","0.0","0.21875","1.0","2","7","false","ACOX3","6.0","0","2","0",,"0","0","0.7899159663865546","false","0","ACOX3","0","0.8571428571428571"
"11","3.3125","0.0","0.3018867924528302","0.0","1","6","false","PTGER1","32.0","0","1",,"0","0","0","0.927734375","false","0","PTGER1","0","0.0"
"2","6.478260869565218","0.0","0.15436241610738255","0.0","1","11","false","TRIT1","7.0","0","1","0","0","0","0","0.83399209486166","false","0","TRIT1","0","0.0"
"4","3.857142857142857","0.11770813220393062","0.25925925925925924","0.17777777777777778","10","6","false","FILIP1","3.3","0","10","0","0","0","0","0.8319327731092436","false","0","FILIP1","1650","0.25"
"2","5.27536231884058","1.5634038428466457E-5","0.18956043956043955","0.6666666666666666","3","8","false","DAW1","16.666666666666668","0","3","0","0","0","0","0.87044356609574","false","0","DAW1","2","0.5376344086021505"
"4","3.012987012987013","0.24142417732643295","0.3318965517241379","0.07142857142857142","8","6","false","ZNF638","4.375","0","8","0","0","0","0","0.881588999236058","false","0","ZNF638","4376","0.17857142857142858"
"15","2.753623188405797","0.312588803637397","0.3631578947368421","0.0","2","5","false","CUX1","17.0","0","2","0","0","0","0","0.923755513547574","false","0","CUX1","1612","0.5"
"21","3.375","0.0","0.2962962962962963","0.0","1","6","false","CCDC71","4.0","0","1","0",,"0","0","0.525","false","0","CCDC71","0","0.0"
"13","0.0","0.0","0.0","0.0","0","0","true","ARHGAP11B","0.0","0","0","0","0","0","0","Infinity","false","0","ARHGAP11B","0","0.0"
"5","2.1129032258064515","0.0","0.4732824427480916","1.0","3","3","false","PDGFD","33.333333333333336","0","3","0","0","0","0","0.9781783681214422","false","0","PDGFD","0","0.6410256410256411"
"4","4.51948051948052","0.0","0.22126436781609193","1.0","2","7","false","ZNF358","7.5","0","2","0","0","0","0","0.7929717341482047","false","0","ZNF358","0","0.75"
"11","3.3125","0.0","0.3018867924528302","0.0","1","6","false","RSBN1","32.0","0","1","0","0","0","0","0.927734375","false","0","RSBN1","0","0.0"
"3","1.7407407407407407","0.004756354756354757","0.574468085106383","0.75","8","3","false","NXPH1","14.5","0","8","0","0","0","0","0.9703703703703703","false","0","NXPH1","20","0.5576923076923077"
"16","2.75","0.09999999999999999","0.36363636363636365","0.0","2","4","false","FAM83H","2.5","0","2","0","0","0","0","0.8541666666666666","false","0","FAM83H","38","0.5"
"7","2.0","0.0","0.5","0.0","1","3","false","INTS5","14.0","0","1","0","0","0","0","0.9285714285714286","false","0","INTS5","0","0.0"
"2","5.48792270531401","0.025451081395892874","0.1822183098591549","0.25","8","10","false","EDDM3A","5.5","0","8","0","0","0","0","0.8640023422632118","false","0","EDDM3A","4934","0.3161764705882353"
"14","2.1785714285714284","0.0","0.459016393442623","0.0","1","4","false","OR7A2P","23.0","0","1",,"0","0","0","0.9487577639751553","false","0","OR7A2P","0","0.0"
"7","1.7333333333333334","0.01650793650793651","0.5769230769230769","0.5","4","2","false","FANCI","7.5","0","4","0","0","0","0","0.9476190476190476","false","0","FANCI","10","0.5"
"4","4.818181818181818","0.0","0.20754716981132074","1.0","2","7","false","OR2A7","8.0","0","2","0","0","0","0","0.7754010695187166","false","0","OR2A7","0","0.7272727272727273"
"5","2.064516129032258","0.0","0.484375","1.0","4","3","false","MKRN4P","34.0","0","4",,"0","0","0","0.9791271347248577","false","0","MKRN4P","0","0.6296296296296297"
"6","4.218181818181818","0.013091465109813736","0.2370689655172414","0.5","4","9","false","ZNF839","6.75","0","4","0","0","0","0","0.8537190082644628","false","0","ZNF839","524","0.32142857142857145"
,"0.0","0.0","0.0","0.0","0","0","true","DEFB4B","0.0","0","0","0",,"0","0","Infinity","false","0","DEFB4B","0","0.0"
"15","4.260869565217392","0.0","0.2346938775510204","1.0","2","7","false","SULT1C3","5.5","0","2",,"0","0","0","0.8582230623818525","false","0","SULT1C3","0","0.6875"
"6","3.5545454545454547","0.056411890861432175","0.2813299232736573","0.16666666666666666","4","8","false","SCML1","7.5","0","4",,"0","0","0","0.8838842975206611","false","0","SCML1","1594","0.28"
"15","4.797101449275362","0.0","0.2084592145015106","0.0","1","7","false","NRG1","6.0","0","1","0","0","0","0","0.8349086326402017","false","0","NRG1","0","0.0"
,"0.0","0.0","0.0","0.0","0","0","true","FAM237B","0.0","0","0","0","0","0","0","Infinity","false","0","FAM237B","0","0.0"
"2","5.420289855072464","0.01748659269953348","0.18449197860962566","0.3333333333333333","6","10","false","PAK4","5.166666666666667","0","6","0","0","0","0","0.8660518225735617","false","0","PAK4","2526","0.3125"
"2","7.966183574879227","0.0","0.1255306246209824","0.0","1","12","false","PDX1","24.0","0","1","0","0","0","0","0.7889035280339628","false","0","PDX1","0","0.0"
"2","4.946859903381642","0.04749159298195464","0.2021484375","0.3333333333333333","3","8","false","MFSD10","13.666666666666666","0","3","0","0","0","0","0.8803981847460108","false","0","MFSD10","7516","0.36036036036036034"
"8","6.265625","0.0","0.1596009975062344","0.0","1","9","false","OR10H4","6.0","0","1","0","0","0","0","0.6708984375","false","0","OR10H4","0","0.0"
"6","4.754545454545455","2.0387359836901125E-4","0.21032504780114722","0.0","2","9","false","OR6C2","6.0","0","2","0","0","0","0","0.8293388429752067","false","0","OR6C2","12","0.7142857142857143"
"21","2.8125","0.44166666666666665","0.35555555555555557","0.0","4","5","false","TP63","1.75","0","4","0","0","0","0","0.6375","false","0","TP63","130","0.25"
"22","1.2","0.9380952380952382","0.8333333333333334","0.015151515151515152","12","2","false","CROCC2","1.5","0","12","0","0","0","0","0.9833333333333334","false","0","CROCC2","220","0.13333333333333333"
"6","3.8","0.0","0.2631578947368421","1.0","2","8","false","CALB2","17.0","0","2","0","0","0","0","0.8727272727272727","false","0","CALB2","0","0.7083333333333334"
"15","3.5217391304347827","0.004973003694231315","0.2839506172839506","0.2857142857142857","7","7","false","C6orf118","5.714285714285714","0","7","0","0","0","0","0.890359168241966","false","0","C6orf118","50","0.23809523809523808"
"6","5.154545454545454","0.0","0.1940035273368607","1.0","2","10","false","DMRTA2","6.5","0","2",,"0","0","0","0.8111570247933884","false","0","DMRTA2","0","0.7222222222222222"
"11","4.072916666666667","0.0","0.2455242966751918","0.0","1","7","false","GTF2A1","4.0","0","1","0",,"0","0","0.9039713541666666","false","0","GTF2A1","0","0.0"
"6","3.7636363636363637","0.002294608829221006","0.26570048309178745","0.5","4","8","false","FAM166C","10.75","0","4","0",,"0","0","0.8743801652892561","false","0","FAM166C","134","0.41346153846153844"
"2","5.541062801932367","0.0","0.1804707933740192","1.0","3","10","false","DNAAF1","8.0","0","3",,"0","0","0","0.8623920363050798","false","0","DNAAF1","0","0.5"
,"0.0","0.0","0.0","0.0","0","0","true","FN1","0.0","0","0","1","1","1","0","Infinity","false","0","FN1","0","0.0"
"6","4.3090909090909095","0.0","0.23206751054852318","1.0","2","8","false","STON1","8.0","0","2",,"0","0","0","0.8495867768595041","false","0","STON1","0","0.8888888888888888"
,"0.0","0.0","0.0","0.0","0","0","true","CTRB1","0.0","0","0",,"0","0","0","Infinity","false","0","CTRB1","0","0.0"
"4","2.857142857142857","0.22877042257997995","0.35","0.2","11","5","false","CGN","5.818181818181818","0","11","0","0","0","0","0.8907563025210083","false","0","CGN","4240","0.18181818181818182"
"4","3.3896103896103895","0.008957037494289718","0.2950191570881226","0.6666666666666666","3","6","false","CDY1B","13.666666666666666","0","3",,"0","0","0","0.8594346829640948","false","0","CDY1B","420","0.5694444444444444"
"16","2.65","0.19473684210526315","0.37735849056603776","0.0","3","4","false","FAM234A","2.0","0","3","0","0","0","0","0.8624999999999999","false","0","FAM234A","74","0.3333333333333333"
"15","4.231884057971015","0.028985507246376812","0.2363013698630137","0.3333333333333333","3","7","false","TBCE","4.0","0","3",,"0","0","0","0.8594833018273471","false","0","TBCE","150","0.4583333333333333"
"1","3.9","6.837606837606838E-4","0.25641025641025644","0.6666666666666666","4","5","false","CFAP100","6.0","0","4","0","0","0","0","0.8681818181818183","false","0","CFAP100","4","0.75"
"14","2.107142857142857","8.818342151675485E-4","0.4745762711864407","0.6666666666666666","3","4","false","RNF13","10.0","0","3","0","0","0","0","0.9518633540372671","false","0","RNF13","2","0.43478260869565216"
,"0.0","0.0","0.0","0.0","0","0","true","GSX2","0.0","0","0",,"0","0","0","Infinity","false","0","GSX2","0","0.0"
"5","2.967741935483871","0.0","0.33695652173913043","0.0","1","4","false","CEP57L1","6.0","0","1","0","0","0","0","0.9614168247944339","false","0","CEP57L1","0","0.0"
"3","1.7407407407407407","0.00861223297120733","0.574468085106383","0.6071428571428571","8","3","false","ZMYM5","13.375","0","8","0","0","0","0","0.9703703703703703","false","0","ZMYM5","28","0.5144230769230769"
"13","0.0","0.0","0.0","0.0","0","0","true","IGLV1-50","0.0","0","0","0",,"0","0","Infinity","false","0","IGLV1-50","0","0.0"
"2","5.294685990338165","0.03894988369647814","0.1888686131386861","0.5","4","10","false","SCN3B","7.75","0","4","0","0","0","0","0.8698580002927828","false","0","SCN3B","5422","0.3409090909090909"
,"0.0","0.0","0.0","0.0","0","0","true","ANKRD20A2P","0.0","0","0",,"0","0","0","Infinity","false","0","ANKRD20A2P","0","0.0"
"6","5.1454545454545455","8.340283569641368E-5","0.19434628975265017","0.6666666666666666","3","10","false","TPX2","4.666666666666667","0","3",,"0","0","0","0.8115702479338843","false","0","TPX2","2","0.5185185185185185"
"11","3.3125","0.0","0.3018867924528302","0.0","1","6","false","WNT1","32.0","0","1","0","0","0","0","0.927734375","false","0","WNT1","0","0.0"
"2","4.434782608695652","0.0","0.22549019607843138","1.0","2","7","false","CYP26B1","24.5","0","2",,"0","0","0","0.8959156785243741","false","0","CYP26B1","0","0.6805555555555556"
"10","1.4444444444444444","0.6527777777777778","0.6923076923076923","0.2","5","2","false","SRRM2","2.8","0","5","0","0","0","0","0.9111111111111111","false","0","SRRM2","56","0.34285714285714286"
"6","3.809090909090909","0.10020652130743873","0.26252983293556087","0.16666666666666666","4","7","false","PRPF19","5.0","0","4","0","0","0","0","0.8723140495867768","false","0","PRPF19","1954","0.28125"
"15","3.6666666666666665","0.0","0.27272727272727276","0.0","1","6","false","ABCB9","11.0","0","1","0","0","0","0","0.8840579710144927","false","0","ABCB9","0","0.0"
"4","3.2467532467532467","0.021949746539630333","0.308","0.5238095238095238","7","6","false","REELD1","8.571428571428571","0","7","0",,"0","0","0.8678380443086325","false","0","REELD1","638","0.34285714285714286"
"4","4.571428571428571","0.0","0.21875","1.0","2","7","false","N4BP2L2","6.0","0","2","0","0","0","0","0.7899159663865546","false","0","N4BP2L2","0","0.8571428571428571"
"14","1.8928571428571428","0.1662257495590829","0.5283018867924528","0.3333333333333333","4","3","false","DAZAP2","8.0","0","4","0","0","0","0","0.9611801242236025","false","0","DAZAP2","152","0.2980769230769231"
"14","2.1785714285714284","0.0","0.459016393442623","0.0","1","4","false","SCRT2","23.0","0","1",,"0","0","0","0.9487577639751553","false","0","SCRT2","0","0.0"
"2","7.932367149758454","3.0799055704078916E-4","0.12606577344701583","0.35714285714285715","8","12","false","GOLGA6B","7.625","0","8","0","0","0","0","0.7899282681891377","false","0","GOLGA6B","36","0.3177083333333333"
"8","3.703125","0.09226190476190475","0.270042194092827","0.0","4","7","false","ST6GALNAC6","4.75","0","4","0","0","0","0","0.8310546875","false","0","ST6GALNAC6","516","0.25"
"1","3.9","3.205128205128205E-4","0.25641025641025644","0.8333333333333334","4","5","false","KCNA7","5.75","0","4","0","0","0","0","0.8681818181818183","false","0","KCNA7","2","0.71875"
"6","4.609090909090909","0.01818181818181818","0.21696252465483234","0.0","2","8","false","TRAV6","3.0","0","2","0","0","0","0","0.8359504132231405","false","0","TRAV6","348","0.5"
"6","4.8090909090909095","0.009840541721275667","0.20793950850661624","0.0","2","7","false","MARCHF7","3.0","0","2","0","0","0","0","0.8268595041322314","false","0","MARCHF7","210","0.5"
"2","6.144927536231884","0.01977863012267905","0.1627358490566038","0.2","10","11","false","TMF1","4.7","0","10","0","0","0","0","0.8440931049626702","false","0","TMF1","5712","0.3"
"15","3.63768115942029","0.0","0.2749003984063745","0.0","1","7","false","ALX4","23.0","0","1",,"0","0","0","0.8853182104599874","false","0","ALX4","0","0.0"
"3","1.0740740740740742","0.23973316964769956","0.9310344827586206","0.2833333333333333","25","2","false","TPR","7.88","0","25","0",,"0","0","0.997037037037037","false","0","TPR","486","0.29185185185185186"
"11","3.2708333333333335","0.007655336257309945","0.3057324840764331","0.0","3","6","false","HNRNPDL","5.333333333333333","0","3","0","0","0","0","0.9290364583333334","false","0","HNRNPDL","316","0.3939393939393939"
"11","3.34375","0.004157790309106098","0.29906542056074764","0.0","2","6","false","TRPC4AP","4.5","0","2","0","0","0","0","0.9267578125","false","0","TRPC4AP","84","0.5833333333333334"
"13","0.0","0.0","0.0","0.0","0","0","true","IGHV1-69D","0.0","0","0","0","0","0","0","Infinity","false","0","IGHV1-69D","0","0.0"
"15","4.449275362318841","0.015487354362034666","0.2247557003257329","0.0","2","8","false","TRMU","3.0","0","2","0","0","0","0","0.8500315059861374","false","0","TRMU","148","0.5"
"8","3.71875","0.05505952380952381","0.2689075630252101","0.0","2","7","false","WNT7A","9.5","0","2","0","0","0","0","0.830078125","false","0","WNT7A","320","0.5"
"22","2.933333333333333","0.0","0.34090909090909094","0.0","1","4","false","CSGALNACT2","2.0","0","1","0","0","0","0","0.8388888888888889","false","0","CSGALNACT2","0","0.0"
"2","4.285024154589372","0.02276087068193441","0.23337091319052986","0.3333333333333333","3","7","false","NOCT","17.0","0","3","0","0","0","0","0.9004538134972917","false","0","NOCT","2742","0.45045045045045046"
"22","2.1333333333333333","0.0","0.46875","0.0","1","3","false","CLEC4M","12.0","0","1","0","0","0","0","0.9055555555555556","false","0","CLEC4M","0","0.0"
"1","3.25","0.0","0.3076923076923077","1.0","2","6","false","ZNF449","19.0","0","2",,"0","0","0","0.8977272727272727","false","0","ZNF449","0","0.8636363636363636"
"2","6.140096618357488","0.0016553841022674566","0.16286388670338317","0.5","4","11","false","ATMIN","5.0","0","4","0","0","0","0","0.8442394964134095","false","0","ATMIN","148","0.475"
"15","5.3478260869565215","0.0019181585677749361","0.1869918699186992","0.3333333333333333","3","9","false","FAM219B","2.3333333333333335","0","3","0","0","0","0","0.8109640831758034","false","0","FAM219B","12","0.5"
"2","6.3478260869565215","0.0","0.15753424657534248","0.0","1","10","false","IGKV3D-11","20.0","0","1","0","0","0","0","0.8379446640316205","false","0","IGKV3D-11","0","0.0"
"5","2.5161290322580645","0.0","0.3974358974358974","0.0","1","4","false","ZNF48","31.0","0","1","0","0","0","0","0.9702719797596459","false","0","ZNF48","0","0.0"
"15","3.608695652173913","0.05711849957374254","0.27710843373493976","0.3333333333333333","3","6","false","CERS4","5.0","0","3","0","0","0","0","0.886578449905482","false","0","CERS4","292","0.3888888888888889"
"2","5.27536231884058","0.0","0.18956043956043955","1.0","3","8","false","CCNE2","16.666666666666668","0","3","0","0","0","0","0.87044356609574","false","0","CCNE2","0","0.5376344086021505"
"6","6.463636363636364","0.0","0.15471167369901548","0.0","1","9","false","PRKCSH","4.0","0","1","0","0","0","0","0.7516528925619834","false","0","PRKCSH","0","0.0"
"3","2.6296296296296298","0.0","0.38028169014084506","0.0","1","3","false","SLC25A13","9.0","0","1","0","0","0","0","0.9348148148148148","false","0","SLC25A13","0","0.0"
"1","2.875","0.13643772893772887","0.34782608695652173","0.5333333333333333","6","4","false","RPL3","6.5","0","6","0","0","0","0","0.9147727272727273","false","0","RPL3","828","0.3958333333333333"
"6","4.0181818181818185","0.08412764605425153","0.24886877828054296","0.3333333333333333","3","6","false","PPP1R8","5.666666666666667","0","3",,"0","0","0","0.8628099173553718","false","0","PPP1R8","1540","0.41025641025641024"
"2","7.956521739130435","0.0","0.12568306010928962","1.0","3","12","false","IZUMO1","13.0","0","3",,"0","0","0","0.7891963109354414","false","0","IZUMO1","0","0.5416666666666666"
"4","3.675324675324675","0.006032125768967876","0.27208480565371024","0.0","2","6","false","ZNF716","6.5","0","2","0",,"0","0","0.8426279602750192","false","0","ZNF716","64","0.5"
"7","2.533333333333333","0.0","0.39473684210526316","0.0","1","3","false","KLK1","6.0","0","1","0","0","0","0","0.8904761904761905","false","0","KLK1","0","0.0"
"6","4.0181818181818185","0.0","0.24886877828054296","0.0","1","8","false","GCA","22.0","0","1","0","0","0","0","0.8628099173553718","false","0","GCA","0","0.0"
,"0.0","0.0","0.0","0.0","0","0","true","RNF225","0.0","0","0","0",,"0","0","Infinity","false","0","RNF225","0","0.0"
"6","4.0181818181818185","0.0","0.24886877828054296","0.0","1","8","false","MITD1","22.0","0","1","0","0","0","0","0.8628099173553718","false","0","MITD1","0","0.0"
"2","4.763285024154589","0.13600068589423495","0.20993914807302233","0.07142857142857142","8","9","false","ALDH18A1","5.0","0","8",,"0","0","0","0.8859610598741033","false","0","ALDH18A1","21276","0.23684210526315788"
"3","1.8518518518518519","7.548640027272507E-4","0.54","0.8","5","3","false","ATP2C2","17.2","0","5","0","0","0","0","0.965925925925926","false","0","ATP2C2","6","0.6615384615384615"
"2","6.420289855072464","4.4557009521129396E-5","0.15575620767494355","0.6666666666666666","4","11","false","TRAPPC14","8.0","0","4","0","0","0","0","0.8357487922705313","false","0","TRAPPC14","8","0.5"
"15","3.63768115942029","0.0","0.2749003984063745","0.0","1","7","false","ALDH9A1","23.0","0","1","0","0","0","0","0.8853182104599874","false","0","ALDH9A1","0","0.0"
"8","3.625","0.08532159391534397","0.27586206896551724","0.2","5","6","false","OR56A4","6.0","0","5",,"0","0","0","0.8359375","false","0","OR56A4","718","0.35"
"2","1.0","0.0","1.0","0.0","1","1","false","PDCL2","1.0","0","1",,"0","0","0","1.0","false","0","PDCL2","0","0.0"
"2","6.342995169082125","0.0","0.15765422696115766","1.0","2","10","false","CCDC166","11.5","0","2","0","0","0","0","0.8380910554823598","false","0","CCDC166","0","0.575"
,"0.0","0.0","0.0","0.0","0","0","true","SP7","0.0","0","0",,"0","0","0","Infinity","false","0","SP7","0","0.0"
"17","2.769230769230769","0.15384615384615385","0.3611111111111111","0.0","2","4","false","RGR","2.5","0","2","0","0","0","0","0.6461538461538462","false","0","RGR","24","0.5"
"17","2.5384615384615383","0.0","0.393939393939394","1.0","2","4","false","CORO1C","4.0","0","2","0","0","0","0","0.6923076923076923","false","0","CORO1C","0","0.8"
"11","4.333333333333333","0.0","0.23076923076923078","0.0","1","8","false","ABI1","3.0","0","1","0","0","0","0","0.8958333333333334","false","0","ABI1","0","0.0"
"8","4.0","0.020023148148148137","0.25","0.1","5","7","false","GTF2F1","5.6","0","5","0","0","0","0","0.8125","false","0","GTF2F1","454","0.45454545454545453"
"2","5.753623188405797","0.0","0.17380352644836272","0.0","1","10","false","NKX6-3","15.0","0","1","0","0","0","0","0.8559508124725516","false","0","NKX6-3","0","0.0"
"2","5.661835748792271","0.0024137386259082687","0.1766211604095563","0.3333333333333333","3","10","false","RTL5","7.0","0","3","0","0","0","0","0.8587322500365978","false","0","RTL5","532","0.5555555555555556"
"2","6.3478260869565215","0.0","0.15753424657534248","0.0","1","10","false","AMDHD2","20.0","0","1",,"0","0","0","0.8379446640316205","false","0","AMDHD2","0","0.0"
"2","5.753623188405797","0.0","0.17380352644836272","0.0","1","10","false","FRZB","15.0","0","1",,"0","0","0","0.8559508124725516","false","0","FRZB","0","0.0"
"2","4.685990338164252","0.0","0.2134020618556701","1.0","2","8","false","TCP11X1","19.5","0","2","0","0","0","0","0.8883033230859317","false","0","TCP11X1","0","0.5735294117647058"
"2","5.323671497584541","0.0","0.18784029038112524","0.0","1","9","false","RUFY2","5.0","0","1",,"0","0","0","0.8689796515883472","false","0","RUFY2","0","0.0"
,"0.0","0.0","0.0","0.0","0","0","true","LINC00208","0.0","0","0",,"0","0","0","Infinity","false","0","LINC00208","0","0.0"
"5","1.9838709677419355","0.0017283967574818976","0.5040650406504065","0.7142857142857143","7","3","false","GPR141","25.0","0","7",,"0","0","0","0.980708412397217","false","0","GPR141","50","0.44642857142857145"
"2","5.280193236714976","0.0","0.18938700823421772","1.0","2","8","false","PRAMEF27","23.0","0","2","0","0","0","0","0.8702971746450008","false","0","PRAMEF27","0","0.7419354838709677"
"2","4.599033816425121","0.030652946015116738","0.21743697478991597","0.3","5","8","false","ZSCAN22","9.4","0","5","0","0","0","0","0.8909383691992387","false","0","ZSCAN22","4696","0.24864864864864866"
,"0.0","0.0","0.0","0.0","0","0","true","ZFAND5","0.0","0","0","0","0","0","0","Infinity","false","0","ZFAND5","0","0.0"
"2","5.270531400966184","5.711672657682801E-4","0.18973418881759851","0.3333333333333333","3","8","false","B3GAT1","12.666666666666666","0","3",,"0","0","0","0.8705899575464793","false","0","B3GAT1","148","0.3978494623655914"
"2","5.265700483091788","2.3451057642699685E-5","0.18990825688073393","0.6666666666666666","3","8","false","SLC26A3","15.0","0","3",,"0","0","0","0.8707363489972185","false","0","SLC26A3","4","0.45454545454545453"
"2","6.454106280193237","9.380423057079875E-6","0.15494011976047903","0.0","2","11","false","EFCAB13","7.5","0","2",,"0","0","0","0.8347240521153565","false","0","EFCAB13","2","0.7222222222222222"
"15","4.579710144927536","0.0","0.21835443037974683","1.0","2","7","false","RAPGEF4","2.5","0","2",,"0","0","0","0.8443604284814115","false","0","RAPGEF4","0","0.8333333333333334"
"5","2.1451612903225805","0.0","0.4661654135338346","1.0","2","3","false","CD38","46.0","0","2",,"0","0","0","0.9775458570524984","false","0","CD38","0","0.9019607843137255"
"13","0.0","0.0","0.0","0.0","0","0","true","UBE2W","0.0","0","0","0","0","0","0","Infinity","false","0","UBE2W","0","0.0"
"3","1.962962962962963","0.0","0.5094339622641509","1.0","3","3","false","RIOK3","21.0","0","3","0","0","0","0","0.9614814814814815","false","0","RIOK3","0","0.84"
"2","5.753623188405797","0.0","0.17380352644836272","0.0","1","10","false","TM2D2","15.0","0","1",,"0","0","0","0.8559508124725516","false","0","TM2D2","0","0.0"
"5","2.1451612903225805","0.0","0.4661654135338346","1.0","2","3","false","GPATCH2","27.5","0","2","0","0","0","0","0.9775458570524984","false","0","GPATCH2","0","0.5392156862745098"
"15","2.971014492753623","0.2246376811594203","0.33658536585365856","0.0","5","5","false","SH3GLB1","4.2","0","5","0","0","0","0","0.9143037177063641","false","0","SH3GLB1","1154","0.2"
"22","2.0","0.13333333333333336","0.5","0.0","2","3","false","TMEM143","6.5","0","2","0","0","0","0","0.9166666666666666","false","0","TMEM143","30","0.5"
"2","4.753623188405797","0.0","0.2103658536585366","0.0","1","8","false","WDR13","33.0","0","1","0","0","0","0","0.886253842775582","false","0","WDR13","0","0.0"
"4","3.4675324675324677","0.0","0.2883895131086142","1.0","3","6","false","VWA1","12.333333333333334","0","3","0","0","0","0","0.8548510313216195","false","0","VWA1","0","0.5606060606060606"
"5","2.1451612903225805","0.0","0.4661654135338346","1.0","2","3","false","CLEC4A","46.0","0","2","0","0","0","0","0.9775458570524984","false","0","CLEC4A","0","0.9019607843137255"
"22","2.1333333333333333","0.0","0.46875","0.0","1","3","false","LMNTD1","12.0","0","1",,"0","0","0","0.9055555555555556","false","0","LMNTD1","0","0.0"
"11","3.3333333333333335","0.029501357560568084","0.3","0.3333333333333333","3","7","false","REST","6.0","0","3","0","0","0","0","0.9270833333333334","false","0","REST","418","0.37777777777777777"
"6","4.3090909090909095","0.0","0.23206751054852318","1.0","2","8","false","THBS4","8.0","0","2",,"0","0","0","0.8495867768595041","false","0","THBS4","0","0.8888888888888888"
"8","3.796875","0.0","0.26337448559670784","0.0","1","7","false","GOLGA6A","16.0","0","1",,"0","0","0","0.8251953125","false","0","GOLGA6A","0","0.0"
"2","7.618357487922705","0.0","0.13126188966391883","0.0","1","11","false","LPAR2","6.0","0","1","0","0","0","0","0.7994437124871908","false","0","LPAR2","0","0.0"
"2","4.695652173913044","0.001347654112533809","0.21296296296296294","0.3333333333333333","3","7","false","IL34","7.333333333333333","0","3","0","0","0","0","0.8880105401844532","false","0","IL34","192","0.4375"
"4","3.948051948051948","0.003987240829346101","0.2532894736842105","0.6666666666666666","3","7","false","PSG11","6.666666666666667","0","3","0","0","0","0","0.826585179526356","false","0","PSG11","290","0.6666666666666666"
"2","1.75","0.0","0.5714285714285714","1.0","2","3","false","BMP2K","2.5","0","2","0","0","0","0","0.75","false","0","BMP2K","0","0.8333333333333334"
"15","4.797101449275362","0.0","0.2084592145015106","0.0","1","7","false","OR10A2","6.0","0","1","0","0","0","0","0.8349086326402017","false","0","OR10A2","0","0.0"
"6","3.8454545454545452","0.0","0.2600472813238771","0.0","1","7","false","PSME3IP1","11.0","0","1",,"0","0","0","0.8706611570247934","false","0","PSME3IP1","0","0.0"
"11","3.25","0.050579621401989815","0.3076923076923077","0.0","5","7","false","NCBP2","4.4","0","5","0","0","0","0","0.9296875","false","0","NCBP2","1336","0.24285714285714285"
"2","4.420289855072464","0.1090959529597836","0.2262295081967213","0.16666666666666666","4","8","false","PDK1","11.5","0","4","0","0","0","0","0.896354852876592","false","0","PDK1","16526","0.2682926829268293"
"4","3.6103896103896105","0.0","0.27697841726618705","1.0","3","6","false","RNF112","12.333333333333334","0","3","0","0","0","0","0.8464476699770818","false","0","RNF112","0","0.6166666666666667"
"2","5.057971014492754","0.0","0.1977077363896848","1.0","2","8","false","RGL2","18.0","0","2","0","0","0","0","0.8770311813790075","false","0","RGL2","0","0.5625"
"11","4.03125","7.309941520467836E-5","0.24806201550387597","0.6666666666666666","3","8","false","ANKRD36B","5.333333333333333","0","3","0","0","0","0","0.9052734375","false","0","ANKRD36B","2","0.5333333333333333"
"5","1.9838709677419355","0.0020456891953454623","0.5040650406504065","0.6666666666666666","7","3","false","PPP2CA","24.857142857142858","0","7","0","0","0","0","0.980708412397217","false","0","PPP2CA","56","0.44387755102040816"
"6","5.472727272727273","0.07155963302752294","0.18272425249169436","0.0","4","8","false","SMC1B","1.75","0","4","0","0","0","0","0.7966942148760331","false","0","SMC1B","994","0.25"
"2","7.618357487922705","0.0","0.13126188966391883","0.0","1","11","false","CXCR1","6.0","0","1",,"0","0","0","0.7994437124871908","false","0","CXCR1","0","0.0"
"11","3.34375","0.03355728335991494","0.29906542056074764","0.0","3","7","false","RCOR3","5.333333333333333","0","3","0","0","0","0","0.9267578125","false","0","RCOR3","774","0.3611111111111111"
