"EdgeBetweenness","Host_organism_taxid","interaction","irefindex_check","mean_prob_aff","method","name","numParticipants","OP_A","OP_B","OP_check","Predicted Classes","Probability Score","Regression Value","score_norm","selected","shared interaction","shared name","stringdb_check","uidA","uidA_irefindex","uidB","uidB_irefindex"
"14.545238095238096","","interacts with","0","0.461777124","","ELAC2 (interacts with) MED1",,"0","0","0","1","0.52195122","0.401603029",,"false","interacts with","ELAC2 (interacts with) MED1","0","Q9BQ52","","Q15648",""
"0.0","taxid:9606(Homo sapiens)","interacts with","1","0.675575862","""psi-mi:""""MI:0364""""(inferred by curator)""","NFKB1 (interacts with) NFKB1","2","1","1","1","1","0.951219512","0.399932211",,"false","interacts with","NFKB1 (interacts with) NFKB1","0","P19838","P19838","P19838","P19838"
"9.736894005251003","","interacts with","0","0.476426349","","NFKB1 (interacts with) ZCCHC2",,"1","0","1","1","0.551219512","0.401633186",,"false","interacts with","NFKB1 (interacts with) ZCCHC2","0","P19838","","Q9C0B9",""
"9.679437229437228","","interacts with","0","0.461816155","","NFKB1 (interacts with) SULT1E1",,"1","0","1","1","0.52195122","0.40168109",,"false","interacts with","NFKB1 (interacts with) SULT1E1","0","P19838","","P49888",""
"5.81038961038961","","interacts with","0","0.476426243","","NFKB1 (interacts with) LRP2BP",,"1","0","1","1","0.551219512","0.401632975",,"false","interacts with","NFKB1 (interacts with) LRP2BP","0","P19838","","Q9P2M1",""
"18.36515151515151","","interacts with","0","0.461816175","","NFKB1 (interacts with) POPDC3",,"1","0","1","1","0.52195122","0.401681131",,"false","interacts with","NFKB1 (interacts with) POPDC3","0","P19838","","Q9HBV1",""
"23.444296558748892","","interacts with","0","0.476426257","","NFKB1 (interacts with) SMC1B",,"1","0","1","1","0.551219512","0.401633002",,"false","interacts with","NFKB1 (interacts with) SMC1B","0","P19838","","Q8NDV3",""
"14.083582273034603","","interacts with","0","0.461816273","","NFKB1 (interacts with) TNMD",,"1","0","1","1","0.52195122","0.401681326",,"false","interacts with","NFKB1 (interacts with) TNMD","0","P19838","","Q9H2S6",""
"9.467532467532468","","interacts with","0","0.461816175","","NFKB1 (interacts with) GLYATL1",,"1","0","1","1","0.52195122","0.401681131",,"false","interacts with","NFKB1 (interacts with) GLYATL1","0","P19838","","Q969I3",""
"10.661370002546471","","interacts with","0","0.461816237","","RDH16 (interacts with) NFKB1",,"0","1","1","1","0.52195122","0.401681254",,"false","interacts with","RDH16 (interacts with) NFKB1","0","O75452","","P19838",""
"14.682926556202418","","interacts with","0","0.476426281","","NFKB1 (interacts with) MED1",,"1","0","1","1","0.551219512","0.40163305",,"false","interacts with","NFKB1 (interacts with) MED1","0","P19838","","Q15648",""
"11.249999999999998","","interacts with","0","0.464192203","","RIPK2 (interacts with) ARHGAP44",,"0","0","0","1","0.526829268","0.401555138",,"false","interacts with","RIPK2 (interacts with) ARHGAP44","0","O43353","","Q17R89",""
"17.382575757575758","","interacts with","0","0.461777089","","RIPK2 (interacts with) SMC1B",,"0","0","0","1","0.52195122","0.401602959",,"false","interacts with","RIPK2 (interacts with) SMC1B","0","O43353","","Q8NDV3",""
"9.075000000000001","","interacts with","0","0.464192184","","RIPK2 (interacts with) SCAF4",,"0","0","0","1","0.526829268","0.401555101",,"false","interacts with","RIPK2 (interacts with) SCAF4","0","O43353","","O95104",""
"13.366666666666664","","interacts with","0","0.464216117","","RIPK2 (interacts with) MED1",,"0","0","0","1","0.526829268","0.401602965",,"false","interacts with","RIPK2 (interacts with) MED1","0","O43353","","Q15648",""
"6.816666666666665","","interacts with","0","0.476387301","","HTR1E (interacts with) ZNF311",,"0","0","0","1","0.551219512","0.401555089",,"false","interacts with","HTR1E (interacts with) ZNF311","0","P28566","","Q5JNZ3",""
"17.166666666666668","","interacts with","0","0.476387293","","POPDC3 (interacts with) ZNF311",,"0","0","0","1","0.551219512","0.401555074",,"false","interacts with","POPDC3 (interacts with) ZNF311","0","Q9HBV1","","Q5JNZ3",""
"12.000000000000002","","interacts with","0","0.464192283","","ARHGAP44 (interacts with) ZNF311",,"0","0","0","1","0.526829268","0.401555297",,"false","interacts with","ARHGAP44 (interacts with) ZNF311","0","Q17R89","","Q5JNZ3",""
"6.8166666666666655","","interacts with","0","0.476387247","","GLYATL1 (interacts with) ZNF311",,"0","0","0","1","0.551219512","0.401554982",,"false","interacts with","GLYATL1 (interacts with) ZNF311","0","Q969I3","","Q5JNZ3",""
"12.460362535818925","","interacts with","0","0.464216126","","SULT1E1 (interacts with) ZCCHC2",,"0","0","0","1","0.526829268","0.401602985",,"false","interacts with","SULT1E1 (interacts with) ZCCHC2","0","P49888","","Q9C0B9",""
"7.744174796355324","","interacts with","0","0.476387105","","LRP2BP (interacts with) ZCCHC2",,"0","0","0","1","0.551219512","0.401554697",,"false","interacts with","LRP2BP (interacts with) ZCCHC2","0","Q9P2M1","","Q9C0B9",""
"14.60657107147979","","interacts with","0","0.46177711","","HTR1E (interacts with) ZCCHC2",,"0","0","0","1","0.52195122","0.401603",,"false","interacts with","HTR1E (interacts with) ZCCHC2","0","P28566","","Q9C0B9",""
"29.00879777198236","","interacts with","0","0.464216121","","POPDC3 (interacts with) ZCCHC2",,"0","0","0","1","0.526829268","0.401602974",,"false","interacts with","POPDC3 (interacts with) ZCCHC2","0","Q9HBV1","","Q9C0B9",""
"10.721473646930036","","interacts with","0","0.461777162","","ZNF772 (interacts with) ZCCHC2",,"0","0","0","1","0.52195122","0.401603105",,"false","interacts with","ZNF772 (interacts with) ZCCHC2","0","Q68DY9","","Q9C0B9",""
"10.318695869152258","","interacts with","0","0.464216143","","GLYATL1 (interacts with) ZCCHC2",,"0","0","0","1","0.526829268","0.401603018",,"false","interacts with","GLYATL1 (interacts with) ZCCHC2","0","Q969I3","","Q9C0B9",""
"8.366666666666667","","interacts with","0","0.476387178","","EPB41L5 (interacts with) SULT1E1",,"0","0","0","1","0.551219512","0.401554844",,"false","interacts with","EPB41L5 (interacts with) SULT1E1","0","Q9HCM4","","P49888",""
"6.936904761904762","","interacts with","0","0.47638707","","ERICH6 (interacts with) SULT1E1",,"0","0","0","1","0.551219512","0.401554628",,"false","interacts with","ERICH6 (interacts with) SULT1E1","0","Q7L0X2","","P49888",""
"11.868965517241378","","interacts with","0","0.476387106","","ARHGAP44 (interacts with) SULT1E1",,"0","0","0","1","0.551219512","0.401554701",,"false","interacts with","ARHGAP44 (interacts with) SULT1E1","0","Q17R89","","P49888",""
"15.73942642887876","","interacts with","0","0.464216137","","SMC1B (interacts with) SULT1E1",,"0","0","0","1","0.526829268","0.401603005",,"false","interacts with","SMC1B (interacts with) SULT1E1","0","Q8NDV3","","P49888",""
"6.985632183908046","","interacts with","0","0.461753505","","TMPPE (interacts with) SULT1E1",,"0","0","0","1","0.52195122","0.401555791",,"false","interacts with","TMPPE (interacts with) SULT1E1","0","Q6ZT21","","P49888",""
"9.959126984126984","","interacts with","0","0.464192098","","LNX2 (interacts with) SULT1E1",,"0","0","0","1","0.526829268","0.401554927",,"false","interacts with","LNX2 (interacts with) SULT1E1","0","Q8N448","","P49888",""
"6.699999999999999","","interacts with","0","0.46419221","","MCAM (interacts with) SULT1E1",,"0","0","0","1","0.526829268","0.401555151",,"false","interacts with","MCAM (interacts with) SULT1E1","0","P43121","","P49888",""
"11.833333333333332","","interacts with","0","0.476387288","","RUBCNL (interacts with) GOT1L1",,"0","0","0","1","0.551219512","0.401555063",,"false","interacts with","RUBCNL (interacts with) GOT1L1","0","Q9H714","","Q8NHS2",""
"13.01904761904762","","interacts with","0","0.476387081","","RUBCNL (interacts with) AMZ2",,"0","0","0","1","0.551219512","0.401554651",,"false","interacts with","RUBCNL (interacts with) AMZ2","0","Q9H714","","Q86W34",""
"14.347753396029258","","interacts with","0","0.476387406","","RUBCNL (interacts with) NOSTRIN",,"0","0","0","1","0.551219512","0.401555299",,"false","interacts with","RUBCNL (interacts with) NOSTRIN","0","Q9H714","","Q8IVI9",""
"14.07816091954023","","interacts with","0","0.464192107","","RUBCNL (interacts with) ARHGAP44",,"0","0","0","1","0.526829268","0.401554946",,"false","interacts with","RUBCNL (interacts with) ARHGAP44","0","Q9H714","","Q17R89",""
"8.666666666666666","","interacts with","0","0.476387277","","RUBCNL (interacts with) PRKCSH",,"0","0","0","1","0.551219512","0.401555041",,"false","interacts with","RUBCNL (interacts with) PRKCSH","0","Q9H714","","P14314",""
"16.659057321988357","","interacts with","0","0.461777143","","RUBCNL (interacts with) SMC1B",,"0","0","0","1","0.52195122","0.401603067",,"false","interacts with","RUBCNL (interacts with) SMC1B","0","Q9H714","","Q8NDV3",""
"11.946264367816092","","interacts with","0","0.476387155","","RUBCNL (interacts with) SCAF4",,"0","0","0","1","0.551219512","0.401554797",,"false","interacts with","RUBCNL (interacts with) SCAF4","0","Q9H714","","O95104",""
"11.912688460964326","","interacts with","0","0.476387097","","RUBCNL (interacts with) TNMD",,"0","0","0","1","0.551219512","0.401554682",,"false","interacts with","RUBCNL (interacts with) TNMD","0","Q9H714","","Q9H2S6",""
"9.671264367816091","","interacts with","0","0.464192238","","RUBCNL (interacts with) TMPPE",,"0","0","0","1","0.526829268","0.401555207",,"false","interacts with","RUBCNL (interacts with) TMPPE","0","Q9H714","","Q6ZT21",""
"8.902298850574713","","interacts with","0","0.464192339","","RUBCNL (interacts with) OTUD5",,"0","0","0","1","0.526829268","0.40155541",,"false","interacts with","RUBCNL (interacts with) OTUD5","0","Q9H714","","Q96G74",""
"13.066666666666666","","interacts with","0","0.476387156","","RUBCNL (interacts with) ST3GAL3",,"0","0","0","1","0.551219512","0.401554799",,"false","interacts with","RUBCNL (interacts with) ST3GAL3","0","Q9H714","","Q11203",""
"20.95291834602179","","interacts with","0","0.464216128","","RUBCNL (interacts with) MED1",,"0","0","0","1","0.526829268","0.401602988",,"false","interacts with","RUBCNL (interacts with) MED1","0","Q9H714","","Q15648",""
"23.424242424242422","","interacts with","0","0.461777022","","MINDY2 (interacts with) SMC1B",,"0","0","0","1","0.52195122","0.401602824",,"false","interacts with","MINDY2 (interacts with) SMC1B","0","Q8NBR6","","Q8NDV3",""
"8.333333333333332","","interacts with","0","0.464192247","","MINDY2 (interacts with) ZNF772",,"0","0","0","1","0.526829268","0.401555226",,"false","interacts with","MINDY2 (interacts with) ZNF772","0","Q8NBR6","","Q68DY9",""
"19.31442642887876","","interacts with","0","0.476387104","","SMC1B (interacts with) LRP2BP",,"0","0","0","1","0.551219512","0.401554695",,"false","interacts with","SMC1B (interacts with) LRP2BP","0","Q8NDV3","","Q9P2M1",""
"14.16063218390805","","interacts with","0","0.464192101","","LRP2BP (interacts with) MED1",,"0","0","0","1","0.526829268","0.401554935",,"false","interacts with","LRP2BP (interacts with) MED1","0","Q9P2M1","","Q15648",""
"6.883333333333333","","interacts with","0","0.464192457","","HTR1E (interacts with) ZNF221",,"0","0","0","1","0.526829268","0.401555645",,"false","interacts with","HTR1E (interacts with) ZNF221","0","P28566","","Q9UK13",""
"10.165935214211077","","interacts with","0","0.469070338","","HTR1E (interacts with) NOSTRIN",,"0","0","0","1","0.536585366","0.401555309",,"false","interacts with","HTR1E (interacts with) NOSTRIN","0","P28566","","Q8IVI9",""
"11.435632183908046","","interacts with","0","0.476387122","","HTR1E (interacts with) ARHGAP44",,"0","0","0","1","0.551219512","0.401554733",,"false","interacts with","HTR1E (interacts with) ARHGAP44","0","P28566","","Q17R89",""
"19.20457794403028","","interacts with","0","0.464216149","","HTR1E (interacts with) SMC1B",,"0","0","0","1","0.526829268","0.401603029",,"false","interacts with","HTR1E (interacts with) SMC1B","0","P28566","","Q8NDV3",""
"12.003279242731576","","interacts with","0","0.476387256","","HTR1E (interacts with) SCAF4",,"0","0","0","1","0.551219512","0.401555",,"false","interacts with","HTR1E (interacts with) SCAF4","0","P28566","","O95104",""
"17.045238095238094","","interacts with","0","0.476387171","","FLYWCH1 (interacts with) POPDC3",,"0","0","0","1","0.551219512","0.40155483",,"false","interacts with","FLYWCH1 (interacts with) POPDC3","0","Q4VC44","","Q9HBV1",""
