"__leidenCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OP_A","OP_B","OP_check","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"39","1.925","3.205128205128205E-4","0.5194805194805194","0.6666666666666666","3","2","false","SLC9A8","17.0","0","3",,"0","0","0","0.976875","false","0","SLC9A8","2","0.425"
"5","2.3448275862068964","6.46551724137931E-4","0.42647058823529416","0.6666666666666666","3","4","false","BMP4","9.333333333333334","0","3","0","0","0","0","0.9039408866995073","false","0","BMP4","4","0.5490196078431373"
"116","2.0","0.0","0.5","1.0","2","3","false","GCGR","4.5","0","2","0","0","0","0","0.8","false","0","GCGR","0","0.9"
"87","1.8571428571428572","0.0015432098765432096","0.5384615384615384","0.6666666666666666","4","2","false","DSPP","14.25","0","4","0",,"0","0","0.9693877551020408","false","0","DSPP","4","0.5089285714285714"
"6","1.7777777777777777","0.0","0.5625","1.0","2","2","false","TAC3","6.5","0","2","0","0","0","0","0.9135802469135802","false","0","TAC3","0","0.7222222222222222"
"132","0.0","0.0","0.0","0.0","0","0","true","TSSK6","0.0","0","0","0",,"0","0","Infinity","false","0","TSSK6","0","0.0"
"63","1.875","5.76923076923077E-4","0.5333333333333333","0.8","5","2","false","CARF","20.4","0","5",,"0","0","0","0.978125","false","0","CARF","4","0.51"
"76","1.7666666666666666","0.0016868189281982384","0.5660377358490566","0.7619047619047619","7","2","false","NEDD1","16.0","0","7","0","0","0","0","0.9744444444444444","false","0","NEDD1","10","0.5333333333333333"
"1","1.8333333333333333","0.0060668301359790705","0.5454545454545455","0.35714285714285715","8","2","false","TFAP2A","14.0","0","8","0","0","0","0","0.981060606060606","false","0","TFAP2A","58","0.2916666666666667"
"28","1.6153846153846154","0.05801465201465202","0.6190476190476191","0.2909090909090909","11","3","false","SLC48A1","6.181818181818182","0","11","0","0","0","0","0.9732441471571905","false","0","SLC48A1","92","0.24727272727272728"
"82","1.9230769230769231","0.0","0.52","1.0","2","3","false","ACOX3","11.5","0","2","0",,"0","0","0.923076923076923","false","0","ACOX3","0","0.9583333333333334"
"35","0.0","0.0","0.0","0.0","0","0","true","PTGER1","0.0","0","0",,"0","0","0","Infinity","false","0","PTGER1","0","0.0"
"76","1.9333333333333333","0.0","0.5172413793103449","1.0","2","2","false","TRIT1","22.0","0","2","0","0","0","0","0.9688888888888889","false","0","TRIT1","0","0.7333333333333333"
"1","1.4375","0.0896776986958781","0.6956521739130435","0.20797720797720798","27","2","false","FILIP1","10.11111111111111","0","27","0","0","0","0","0.9900568181818182","false","0","FILIP1","684","0.21064814814814814"
"97","1.9615384615384615","4.3991955756661635E-4","0.5098039215686275","0.6666666666666666","4","3","false","DAW1","23.0","0","4","0","0","0","0","0.9803767660910518","false","0","DAW1","4","0.46"
"27","1.368421052631579","0.06922166527429682","0.7307692307692307","0.41025641025641024","13","3","false","ZNF638","8.23076923076923","0","13","0","0","0","0","0.97953216374269","false","0","ZNF638","92","0.45726495726495725"
"62","1.9230769230769231","0.0","0.52","1.0","2","2","false","CUX1","16.0","0","2","0","0","0","0","0.9644970414201184","false","0","CUX1","0","0.6153846153846154"
"116","2.7142857142857144","0.0","0.3684210526315789","0.0","1","4","false","CCDC71","2.0","0","1","0",,"0","0","0.6571428571428571","false","0","CCDC71","0","0.0"
"10","1.9","2.8735632183908046E-4","0.5263157894736842","0.6666666666666666","3","2","false","ARHGAP11B","20.666666666666668","0","3","0","0","0","0","0.9700000000000001","false","0","ARHGAP11B","2","0.6888888888888889"
"63","1.925","0.0","0.5194805194805194","1.0","3","2","false","PDGFD","27.666666666666668","0","3","0","0","0","0","0.976875","false","0","PDGFD","0","0.6916666666666667"
"88","1.6666666666666667","0.007080610021786492","0.6","0.6666666666666666","6","2","false","ZNF358","10.5","0","6","0","0","0","0","0.9629629629629629","false","0","ZNF358","10","0.5833333333333334"
"32","1.5","0.5","0.6666666666666666","0.0","2","2","false","RSBN1","2.0","0","2","0","0","0","0","0.8333333333333334","false","0","RSBN1","6","0.5"
"16","1.7037037037037037","0.003304719971386638","0.5869565217391304","0.75","8","2","false","NXPH1","15.125","0","8","0","0","0","0","0.9739368998628258","false","0","NXPH1","14","0.5601851851851852"
"47","2.5","0.0","0.4","0.0","1","4","false","FAM83H","3.0","0","1","0","0","0","0","0.5","false","0","FAM83H","0","0.0"
"84","2.0588235294117645","0.0","0.48571428571428577","0.0","1","3","false","INTS5","15.0","0","1","0","0","0","0","0.9294117647058824","false","0","INTS5","0","0.0"
"76","1.5666666666666667","0.029484442760304833","0.6382978723404256","0.358974358974359","13","2","false","EDDM3A","11.076923076923077","0","13","0","0","0","0","0.9811111111111112","false","0","EDDM3A","100","0.36923076923076925"
"17","2.0","0.0","0.5","0.0","1","3","false","OR7A2P","18.0","0","1",,"0","0","0","0.9444444444444444","false","0","OR7A2P","0","0.0"
"84","1.8235294117647058","0.012745098039215686","0.5483870967741935","0.5","4","3","false","FANCI","8.0","0","4","0","0","0","0","0.9450980392156862","false","0","FANCI","10","0.5"
"1","1.8541666666666667","0.0017863489023985698","0.5393258426966292","0.5714285714285714","7","2","false","OR2A7","23.142857142857142","0","7","0","0","0","0","0.9805871212121212","false","0","OR2A7","30","0.48214285714285715"
"63","1.9","0.0","0.5263157894736842","1.0","4","2","false","MKRN4P","29.5","0","4",,"0","0","0","0.9775","false","0","MKRN4P","0","0.7375"
"53","1.8181818181818181","0.02727272727272727","0.55","0.5","4","3","false","ZNF839","4.5","0","4","0","0","0","0","0.9090909090909091","false","0","ZNF839","6","0.5"
"15","4.125","0.0","0.24242424242424243","0.0","1","7","false","DEFB4B","2.0","0","1","0",,"0","0","-0.041666666666666664","false","0","DEFB4B","0","0.0"
"97","1.8846153846153846","0.0021577074194593857","0.5306122448979592","0.4666666666666667","6","2","false","SULT1C3","20.666666666666668","0","6",,"0","0","0","0.9819466248037676","false","0","SULT1C3","94","0.3974358974358974"
"83","1.7777777777777777","0.0","0.5625","1.0","2","2","false","SCML1","6.0","0","2",,"0","0","0","0.9135802469135802","false","0","SCML1","0","0.6666666666666666"
"1","1.8125","0.007334649688373092","0.5517241379310345","0.3333333333333333","10","3","false","NRG1","14.0","0","10","0","0","0","0","0.9815340909090909","false","0","NRG1","68","0.2978723404255319"
"10","1.9","0.0","0.5263157894736842","1.0","3","2","false","FAM237B","20.333333333333332","0","3","0","0","0","0","0.9700000000000001","false","0","FAM237B","0","0.6777777777777778"
"87","1.75","0.006202233980011756","0.5714285714285714","0.6190476190476191","7","2","false","PAK4","12.142857142857142","0","7","0","0","0","0","0.9732142857142857","false","0","PAK4","16","0.4336734693877551"
"90","0.0","0.0","0.0","0.0","0","0","true","PDX1","0.0","0","0","0","0","0","0","Infinity","false","0","PDX1","0","0.0"
"70","1.5","0.0","0.6666666666666666","0.0","1","2","false","MFSD10","2.0","0","1","0","0","0","0","0.75","false","0","MFSD10","0","0.0"
"1","1.9791666666666667","4.32708544410672E-4","0.5052631578947369","0.5","4","3","false","OR10H4","26.0","0","4","0","0","0","0","0.9777462121212122","false","0","OR10H4","6","0.5777777777777777"
"1","2.3333333333333335","3.324468085106383E-4","0.42857142857142855","0.3333333333333333","3","3","false","OR6C2","14.666666666666666","0","3","0","0","0","0","0.9696969696969696","false","0","OR6C2","4","0.5119047619047619"
"41","1.0","1.0","1.0","0.0","2","1","false","TP63","1.0","0","2","0","0","0","0","1.0","false","0","TP63","2","0.0"
"97","1.5384615384615385","0.10583244442855881","0.6499999999999999","0.03968253968253968","28","3","false","CROCC2","6.035714285714286","0","28","0","0","0","0","0.9890109890109889","false","0","CROCC2","1052","0.14943609022556392"
"1","1.9375","0.0010605357014931483","0.5161290322580645","0.5","5","3","false","CALB2","25.6","0","5","0","0","0","0","0.9786931818181818","false","0","CALB2","30","0.5565217391304348"
"62","1.6538461538461537","0.03128205128205128","0.6046511627906977","0.3611111111111111","9","2","false","C6orf118","8.222222222222221","0","9","0","0","0","0","0.9748520710059172","false","0","C6orf118","46","0.3162393162393162"
"53","2.0","0.0","0.5","1.0","2","3","false","DMRTA2","6.5","0","2",,"0","0","0","0.8888888888888888","false","0","DMRTA2","0","0.7222222222222222"
"120","2.473684210526316","0.007797270955165692","0.40425531914893614","0.0","3","3","false","GTF2A1","3.3333333333333335","0","3","0",,"0","0","0.913312693498452","false","0","GTF2A1","6","0.5833333333333334"
"1","1.7916666666666667","0.008281971798434738","0.5581395348837209","0.4","10","2","false","FAM166C","17.2","0","10","0",,"0","0","0.9820075757575758","false","0","FAM166C","112","0.35833333333333334"
"77","1.7142857142857142","0.012935174069627851","0.5833333333333334","0.3090909090909091","11","3","false","DNAAF1","11.909090909090908","0","11",,"0","0","0","0.9789915966386554","false","0","DNAAF1","76","0.3502673796791444"
"133","0.0","0.0","0.0","0.0","2","0","true","FN1","0.0","0","1","1","1","1","0","Infinity","false","1","FN1","0","0.0"
"95","1.7692307692307692","0.003205128205128205","0.5652173913043479","0.6666666666666666","3","2","false","STON1","8.333333333333334","0","3",,"0","0","0","0.9408284023668638","false","0","STON1","2","0.6410256410256411"
"54","0.0","0.0","0.0","0.0","0","0","true","CTRB1","0.0","0","0",,"0","0","0","Infinity","false","0","CTRB1","0","0.0"
"28","1.5769230769230769","0.09083516483516484","0.6341463414634146","0.2727272727272727","11","2","false","CGN","6.636363636363637","0","11","0","0","0","0","0.9749163879598662","false","0","CGN","132","0.25524475524475526"
"28","1.8846153846153846","4.3956043956043956E-4","0.5306122448979592","0.6666666666666666","3","2","false","CDY1B","16.333333333333332","0","3",,"0","0","0","0.9615384615384616","false","0","CDY1B","2","0.6282051282051282"
"47","1.8333333333333333","0.5333333333333333","0.5454545454545455","0.0","2","3","false","FAM234A","2.5","0","2","0","0","0","0","0.7222222222222223","false","0","FAM234A","16","0.5"
"97","1.9038461538461537","3.172209054561996E-4","0.5252525252525253","0.7","5","2","false","TBCE","23.0","0","5",,"0","0","0","0.9815541601255887","false","0","TBCE","6","0.4423076923076923"
"76","1.7","0.004055771814392504","0.5882352941176471","0.6388888888888888","9","2","false","CFAP100","15.444444444444445","0","9","0","0","0","0","0.9766666666666667","false","0","CFAP100","26","0.5148148148148148"
"17","1.894736842105263","0.001949317738791423","0.5277777777777778","0.6666666666666666","3","3","false","RNF13","10.0","0","3","0","0","0","0","0.9502923976608186","false","0","RNF13","2","0.5555555555555556"
"56","2.0","0.0","0.5","0.0","1","3","false","GSX2","11.0","0","1",,"0","0","0","0.9090909090909091","false","0","GSX2","0","0.0"
"31","1.0","1.0","1.0","0.0","2","1","false","CEP57L1","1.0","0","2","0","0","0","0","1.0","false","0","CEP57L1","2","0.0"
"16","1.7037037037037037","0.006952923619590286","0.5869565217391304","0.6071428571428571","8","2","false","ZMYM5","14.0","0","8","0","0","0","0","0.9739368998628258","false","0","ZMYM5","22","0.5185185185185185"
"134","0.0","0.0","0.0","0.0","0","0","true","IGLV1-50","0.0","0","0","0",,"0","0","Infinity","false","0","IGLV1-50","0","0.0"
"77","1.7428571428571429","0.005502635992008211","0.5737704918032787","0.5","9","2","false","SCN3B","14.0","0","9","0","0","0","0","0.9781512605042018","false","0","SCN3B","46","0.4"
"83","1.7777777777777777","0.0","0.5625","1.0","2","2","false","ANKRD20A2P","6.0","0","2",,"0","0","0","0.9135802469135802","false","0","ANKRD20A2P","0","0.6666666666666666"
"53","1.6363636363636365","0.20606060606060603","0.611111111111111","0.3","5","3","false","TPX2","4.0","0","5",,"0","0","0","0.9292929292929293","false","0","TPX2","38","0.4222222222222222"
"36","0.0","0.0","0.0","0.0","0","0","true","WNT1","0.0","0","0","0","0","0","0","Infinity","false","0","WNT1","0","0.0"
"2","1.90625","2.0479024943310654E-4","0.5245901639344263","0.7333333333333333","6","2","false","CYP26B1","37.0","0","6",,"0","0","0","0.9856150793650794","false","0","CYP26B1","8","0.578125"
"120","1.1578947368421053","0.362962962962963","0.8636363636363636","0.16666666666666666","16","2","false","SRRM2","4.0","0","16","0","0","0","0","0.9907120743034055","false","0","SRRM2","256","0.21875"
"5","1.8275862068965518","0.03812576312576312","0.5471698113207547","0.35714285714285715","8","3","false","PRPF19","10.125","0","8","0","0","0","0","0.9408866995073891","false","0","PRPF19","144","0.4"
"102","2.090909090909091","0.0","0.4782608695652174","0.0","1","3","false","ABCB9","9.0","0","1","0","0","0","0","0.8787878787878788","false","0","ABCB9","0","0.0"
"28","1.7307692307692308","0.014362637362637362","0.5777777777777777","0.5238095238095238","7","2","false","REELD1","10.142857142857142","0","7","0",,"0","0","0.9682274247491639","false","0","REELD1","28","0.3901098901098901"
"82","1.7692307692307692","0.01282051282051282","0.5652173913043479","0.6666666666666666","4","3","false","N4BP2L2","7.5","0","4","0","0","0","0","0.9358974358974358","false","0","N4BP2L2","4","0.625"
"21","1.6666666666666667","0.5333333333333333","0.6","0.3333333333333333","3","3","false","DAZAP2","2.3333333333333335","0","3","0","0","0","0","0.7777777777777777","false","0","DAZAP2","16","0.5"
"17","2.0","0.0","0.5","0.0","1","3","false","SCRT2","18.0","0","1",,"0","0","0","0.9444444444444444","false","0","SCRT2","0","0.0"
"61","1.64","0.02277777777777778","0.6097560975609756","0.3055555555555556","9","2","false","GOLGA6B","8.333333333333334","0","9","0","0","0","0","0.9743999999999999","false","0","GOLGA6B","50","0.3333333333333333"
"19","1.5454545454545454","0.254112554112554","0.6470588235294118","0.0","6","3","false","ST6GALNAC6","3.0","0","6","0","0","0","0","0.9090909090909092","false","0","ST6GALNAC6","90","0.5"
"76","1.7333333333333334","0.0030805018736053216","0.5769230769230769","0.6785714285714286","8","2","false","KCNA7","15.0","0","8","0","0","0","0","0.9755555555555555","false","0","KCNA7","18","0.5"
"10","1.8666666666666667","0.0014367816091954023","0.5357142857142857","0.6666666666666666","4","2","false","TRAV6","17.5","0","4","0","0","0","0","0.9711111111111111","false","0","TRAV6","4","0.5833333333333334"
"2","1.84375","0.0021859646636432353","0.5423728813559322","0.4888888888888889","10","2","false","MARCHF7","22.9","0","10","0","0","0","0","0.9866071428571429","false","0","MARCHF7","46","0.3578125"
"76","1.3333333333333333","0.09456038214658904","0.75","0.32105263157894737","20","2","false","TMF1","10.1","0","20","0","0","0","0","0.9888888888888889","false","0","TMF1","258","0.33666666666666667"
"113","0.0","0.0","0.0","0.0","0","0","true","ALX4","0.0","0","0",,"0","0","0","Infinity","false","0","ALX4","0","0.0"
"16","1.0","0.2606929079151301","1.0","0.26495726495726496","27","1","false","TPR","7.888888888888889","0","27","0",,"0","0","1.0","false","0","TPR","516","0.29218106995884774"
"5","1.9310344827586208","0.027485445588893872","0.5178571428571428","0.3333333333333333","7","3","false","HNRNPDL","8.285714285714286","0","7","0","0","0","0","0.9334975369458128","false","0","HNRNPDL","72","0.35403726708074534"
"110","1.0","0.0","1.0","0.0","1","1","false","TRPC4AP","1.0","0","1","0","0","0","0","1.0","false","0","TRPC4AP","0","0.0"
"10","1.9333333333333333","0.0","0.5172413793103449","1.0","2","2","false","IGHV1-69D","18.5","0","2","0","0","0","0","0.9688888888888889","false","0","IGHV1-69D","0","0.6166666666666667"
"104","2.5","0.3333333333333333","0.4","0.0","2","4","false","TRMU","1.5","0","2","0","0","0","0","0.5","false","0","TRMU","10","0.5"
"39","1.925","6.41025641025641E-4","0.5194805194805194","0.6666666666666666","3","2","false","WNT7A","22.666666666666668","0","3","0","0","0","0","0.976875","false","0","WNT7A","2","0.5666666666666667"
"75","1.25","0.8333333333333333","0.8","0.0","3","2","false","CSGALNACT2","1.3333333333333333","0","3","0","0","0","0","0.9166666666666666","false","0","CSGALNACT2","10","0.3333333333333333"
"15","2.125","0.6785714285714285","0.47058823529411764","0.0","3","4","false","NOCT","1.6666666666666667","0","3","0","0","0","0","0.625","false","0","NOCT","38","0.3333333333333333"
"58","2.4444444444444446","0.0","0.40909090909090906","0.0","1","4","false","CLEC4M","5.0","0","1","0","0","0","0","0.711111111111111","false","0","CLEC4M","0","0.0"
"2","1.859375","8.846686822877296E-4","0.5378151260504201","0.6666666666666666","9","2","false","ZNF449","33.333333333333336","0","9",,"0","0","0","0.986359126984127","false","0","ZNF449","24","0.5208333333333334"
"87","1.7857142857142858","0.004218106995884773","0.5599999999999999","0.6","6","2","false","ATMIN","12.833333333333334","0","6","0","0","0","0","0.9719387755102041","false","0","ATMIN","12","0.4583333333333333"
"104","2.0","0.5333333333333333","0.5","0.0","2","3","false","FAM219B","2.0","0","2","0","0","0","0","0.6666666666666666","false","0","FAM219B","16","0.5"
"31","1.5","0.0","0.6666666666666666","0.0","1","2","false","IGKV3D-11","2.0","0","1","0","0","0","0","0.75","false","0","IGKV3D-11","0","0.0"
"87","1.6428571428571428","0.022872050054589737","0.6086956521739131","0.4222222222222222","10","2","false","ZNF48","11.0","0","10","0","0","0","0","0.9770408163265306","false","0","ZNF48","52","0.39285714285714285"
"85","1.8","0.0","0.5555555555555556","1.0","2","2","false","CERS4","6.5","0","2","0","0","0","0","0.9199999999999999","false","0","CERS4","0","0.65"
"121","1.5","0.0","0.6666666666666666","0.0","1","2","false","CCNE2","2.0","0","1","0","0","0","0","0.75","false","0","CCNE2","0","0.0"
"29","1.85","0.005261266511266511","0.5405405405405405","0.42857142857142855","7","3","false","PRKCSH","14.285714285714286","0","7","0","0","0","0","0.9763888888888889","false","0","PRKCSH","30","0.3663003663003663"
"5","2.5172413793103448","0.00843889279849871","0.3972602739726028","0.5","4","4","false","SLC25A13","5.25","0","4","0","0","0","0","0.8916256157635468","false","0","SLC25A13","16","0.45454545454545453"
"76","1.5333333333333334","0.027677290780739053","0.6521739130434783","0.46153846153846156","14","2","false","RPL3","12.285714285714286","0","14","0","0","0","0","0.9822222222222222","false","0","RPL3","98","0.4095238095238095"
"88","1.7777777777777777","8.169934640522876E-4","0.5625","0.8333333333333334","4","2","false","PPP1R8","12.5","0","4",,"0","0","0","0.95679012345679","false","0","PPP1R8","2","0.6944444444444444"
"61","1.84","4.166666666666667E-4","0.5434782608695652","0.8333333333333334","4","2","false","IZUMO1","14.5","0","4",,"0","0","0","0.9664","false","0","IZUMO1","2","0.58"
"28","2.269230769230769","0.003717948717948718","0.4406779661016949","0.6666666666666666","3","3","false","ZNF716","7.0","0","3","0",,"0","0","0.9448160535117056","false","0","ZNF716","8","0.4375"
"84","2.6470588235294117","0.0","0.37777777777777777","0.0","1","4","false","KLK1","6.0","0","1","0","0","0","0","0.8901960784313726","false","0","KLK1","0","0.0"
"1","1.9375","3.034396651417928E-4","0.5161290322580645","0.8333333333333334","4","3","false","GCA","22.0","0","4","0","0","0","0","0.9786931818181818","false","0","GCA","10","0.46808510638297873"
"135","0.0","0.0","0.0","0.0","0","0","true","RNF225","0.0","0","0","0",,"0","0","Infinity","false","0","RNF225","0","0.0"
"1","1.9375","1.1790722835779156E-4","0.5161290322580645","0.6666666666666666","3","2","false","MITD1","30.333333333333332","0","3","0","0","0","0","0.9786931818181818","false","0","MITD1","6","0.6319444444444444"
"76","1.8","0.002691114760080277","0.5555555555555556","0.4666666666666667","6","2","false","ALDH18A1","15.0","0","6",,"0","0","0","0.9733333333333333","false","0","ALDH18A1","16","0.5"
"16","1.7777777777777777","0.0022769411658300548","0.5625","0.6666666666666666","6","2","false","ATP2C2","16.166666666666668","0","6","0","0","0","0","0.9711934156378601","false","0","ATP2C2","10","0.5987654320987654"
"76","1.8","0.0011266192300675058","0.5555555555555556","0.7333333333333333","6","2","false","TRAPPC14","17.5","0","6","0","0","0","0","0.9733333333333333","false","0","TRAPPC14","8","0.5833333333333334"
"69","2.5","0.0","0.4","0.0","1","3","false","ALDH9A1","2.0","0","1","0","0","0","0","0.7","false","0","ALDH9A1","0","0.0"
"77","1.8","0.007438975590236094","0.5555555555555556","0.42857142857142855","7","2","false","OR56A4","13.571428571428571","0","7",,"0","0","0","0.9764705882352942","false","0","OR56A4","30","0.3877551020408163"
"10","1.8333333333333333","0.004022988505747126","0.5454545454545455","0.5","5","2","false","PDCL2","13.8","0","5",,"0","0","0","0.9722222222222222","false","0","PDCL2","10","0.46"
"9","1.875","0.0","0.5333333333333333","1.0","2","2","false","CCDC166","9.5","0","2","0","0","0","0","0.9453125","false","0","CCDC166","0","0.59375"
"55","0.0","0.0","0.0","0.0","0","0","true","SP7","0.0","0","0",,"0","0","0","Infinity","false","0","SP7","0","0.0"
"97","1.8461538461538463","0.007406525728414902","0.5416666666666666","0.2777777777777778","9","3","false","RGR","15.222222222222221","0","9","0","0","0","0","0.9827315541601256","false","0","RGR","128","0.3022222222222222"
"5","2.1724137931034484","0.02021857452891936","0.4603174603174603","0.4","5","3","false","CORO1C","6.4","0","5","0","0","0","0","0.916256157635468","false","0","CORO1C","56","0.34444444444444444"
"51","2.0","0.03409090909090909","0.5","0.0","2","3","false","ABI1","5.5","0","2","0","0","0","0","0.8888888888888888","false","0","ABI1","16","0.5625"
"77","1.8","0.006638655462184875","0.5555555555555556","0.32142857142857145","8","3","false","GTF2F1","12.5","0","8","0","0","0","0","0.9764705882352942","false","0","GTF2F1","38","0.36764705882352944"
"77","1.9714285714285715","0.0","0.5072463768115941","1.0","2","3","false","NKX6-3","26.0","0","2","0","0","0","0","0.9714285714285713","false","0","NKX6-3","0","0.7647058823529411"
"87","1.8571428571428572","7.348618459729571E-4","0.5384615384615384","0.6666666666666666","4","2","false","RTL5","17.0","0","4","0","0","0","0","0.9693877551020408","false","0","RTL5","4","0.6071428571428571"
"9","1.9375","0.0","0.5161290322580645","0.0","1","2","false","AMDHD2","16.0","0","1",,"0","0","0","0.94140625","false","0","AMDHD2","0","0.0"
"77","1.9142857142857144","0.0011204481792717086","0.5223880597014925","0.6666666666666666","4","3","false","FRZB","18.0","0","4",,"0","0","0","0.9731092436974791","false","0","FRZB","4","0.5294117647058824"
"2","1.921875","1.1798469387755103E-4","0.5203252032520326","0.7","5","2","false","TCP11X1","40.2","0","5","0","0","0","0","0.9853670634920635","false","0","TCP11X1","6","0.628125"
"62","1.8846153846153846","0.0","0.5306122448979592","1.0","3","2","false","RUFY2","14.666666666666666","0","3",,"0","0","0","0.9659763313609468","false","0","RUFY2","0","0.5641025641025641"
"6","1.8888888888888888","0.0","0.5294117647058824","0.0","1","2","false","LINC00208","9.0","0","1",,"0","0","0","0.9012345679012346","false","0","LINC00208","0","0.0"
"63","1.825","0.0015637140637140637","0.547945205479452","0.7142857142857143","7","2","false","GPR141","22.285714285714285","0","7",,"0","0","0","0.9793749999999999","false","0","GPR141","12","0.5571428571428572"
"97","2.0","0.0","0.5","1.0","3","3","false","PRAMEF27","28.666666666666668","0","3","0","0","0","0","0.9795918367346939","false","0","PRAMEF27","0","0.5850340136054422"
"2","1.765625","0.0062341348576467615","0.5663716814159292","0.44761904761904764","15","2","false","ZSCAN22","20.066666666666666","0","15","0","0","0","0","0.9878472222222222","false","0","ZSCAN22","116","0.31354166666666666"
"117","1.9285714285714286","0.0","0.5185185185185185","1.0","2","3","false","ZFAND5","8.5","0","2","0","0","0","0","0.9285714285714286","false","0","ZFAND5","0","0.6538461538461539"
"92","1.5","0.0","0.6666666666666666","0.0","1","2","false","B3GAT1","2.0","0","1",,"0","0","0","0.75","false","0","B3GAT1","0","0.0"
"97","1.9038461538461537","3.5172959473827366E-4","0.5252525252525253","0.8","5","2","false","SLC26A3","17.4","0","5",,"0","0","0","0.9815541601255887","false","0","SLC26A3","6","0.3346153846153846"
"76","1.8666666666666667","7.982120051085568E-4","0.5357142857142857","0.5","4","2","false","EFCAB13","17.75","0","4",,"0","0","0","0.9711111111111111","false","0","EFCAB13","6","0.5916666666666667"
"85","1.7","0.011111111111111112","0.5882352941176471","0.6666666666666666","3","2","false","RAPGEF4","5.0","0","3",,"0","0","0","0.93","false","0","RAPGEF4","2","0.5"
"70","1.5","0.0","0.6666666666666666","0.0","1","2","false","CD38","2.0","0","1",,"0","0","0","0.75","false","0","CD38","0","0.0"
"10","1.9333333333333333","0.0","0.5172413793103449","1.0","2","2","false","UBE2W","26.5","0","2","0","0","0","0","0.9688888888888889","false","0","UBE2W","0","0.8833333333333333"
"16","1.8888888888888888","0.0","0.5294117647058824","1.0","3","2","false","RIOK3","22.333333333333332","0","3","0","0","0","0","0.9670781893004116","false","0","RIOK3","0","0.8271604938271605"
"80","0.0","0.0","0.0","0.0","0","0","true","TM2D2","0.0","0","0",,"0","0","0","Infinity","false","0","TM2D2","0","0.0"
"71","1.5","0.0","0.6666666666666666","0.0","1","2","false","GPATCH2","2.0","0","1","0","0","0","0","0.75","false","0","GPATCH2","0","0.0"
"1","1.8958333333333333","0.001106045254981425","0.5274725274725275","0.5333333333333333","6","3","false","SH3GLB1","21.5","0","6","0","0","0","0","0.9796401515151515","false","0","SH3GLB1","14","0.4574468085106383"
"75","2.0","0.0","0.5","0.0","1","3","false","TMEM143","3.0","0","1","0","0","0","0","0.6666666666666666","false","0","TMEM143","0","0.0"
"2","1.9375","1.8778344671201813E-5","0.5161290322580645","0.6666666666666666","4","2","false","WDR13","53.25","0","4","0","0","0","0","0.9851190476190477","false","0","WDR13","4","0.83203125"
"28","1.9230769230769231","0.0","0.52","1.0","3","3","false","VWA1","15.0","0","3","0","0","0","0","0.959866220735786","false","0","VWA1","0","0.6"
"51","2.5","0.0","0.4","0.0","1","4","false","CLEC4A","6.0","0","1","0","0","0","0","0.8333333333333334","false","0","CLEC4A","0","0.0"
"97","1.9807692307692308","1.5733738769863688E-4","0.5048543689320388","0.3333333333333333","3","3","false","LMNTD1","35.333333333333336","0","3",,"0","0","0","0.9799843014128727","false","0","LMNTD1","18","0.7142857142857143"
"76","1.7666666666666666","0.004342356238907963","0.5660377358490566","0.38095238095238093","7","2","false","REST","14.857142857142858","0","7","0","0","0","0","0.9744444444444444","false","0","REST","26","0.49523809523809526"
"95","1.8461538461538463","0.0","0.5416666666666666","1.0","2","2","false","THBS4","10.5","0","2",,"0","0","0","0.9349112426035503","false","0","THBS4","0","0.8076923076923077"
"112","0.0","0.0","0.0","0.0","0","0","true","GOLGA6A","0.0","0","0",,"0","0","0","Infinity","false","0","GOLGA6A","0","0.0"
"39","1.875","5.036630036630036E-4","0.5333333333333333","0.8","5","2","false","LPAR2","19.8","0","5","0","0","0","0","0.978125","false","0","LPAR2","4","0.495"
"2","1.84375","0.002751666460743842","0.5423728813559322","0.4","10","2","false","IL34","22.0","0","10","0","0","0","0","0.9866071428571429","false","0","IL34","54","0.34375"
"27","1.5789473684210527","0.010342630079472184","0.6333333333333333","0.7222222222222222","9","3","false","PSG11","11.333333333333334","0","9","0","0","0","0","0.9678362573099416","false","0","PSG11","20","0.6296296296296297"
"115","1.4","0.05","0.7142857142857143","0.6666666666666666","3","2","false","BMP2K","3.0","0","3","0","0","0","0","0.9199999999999999","false","0","BMP2K","2","0.6"
"1","1.9375","2.656613654736308E-4","0.5161290322580645","0.3333333333333333","3","2","false","OR10A2","25.333333333333332","0","3","0","0","0","0","0.9786931818181818","false","0","OR10A2","8","0.5319148936170213"
"69","2.0","0.0","0.5","0.0","1","3","false","PSME3IP1","5.0","0","1",,"0","0","0","0.8","false","0","PSME3IP1","0","0.0"
"5","1.793103448275862","0.044507292105814264","0.5576923076923077","0.3333333333333333","9","3","false","NCBP2","8.333333333333334","0","9","0","0","0","0","0.9433497536945813","false","0","NCBP2","126","0.3288888888888889"
"60","1.5","0.5","0.6666666666666666","0.0","2","2","false","PDK1","2.0","0","2","0","0","0","0","0.8333333333333334","false","0","PDK1","6","0.5"
"28","1.9230769230769231","0.0","0.52","1.0","3","3","false","RNF112","15.0","0","3","0","0","0","0","0.959866220735786","false","0","RNF112","0","0.6"
